,vix_Volume,infectious_daily_infect_emv_index,GPR,trade_Trade Policy EMV Fraction,ftse_Volume,hsi_Close,hsi_Volume,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2011-03-25,0.0,0.0,85.2519957605134,0.028571428571428567,663222900.0,23158.669922,2696387200.0,4223740000.0,19.227786865377887,1313.800049,17.91,12220.589844,129790000.0,2316.360107,1857570000.0,9536.129883,203700.0,5900.799805,711.51001,145771600.0,93.80052238833885,313.55214722561664
2011-04-01,0.0,0.36,63.114448124209616,0.028571428571428567,921016700.0,23801.900391,2190682600.0,4223740000.0,19.51048522110281,1332.410034,17.4,12376.719727,147600000.0,2342.919922,2090120000.0,9708.389648,191500.0,6009.899902,723.840027,283990200.0,94.72704550872882,314.21534758249925
2011-04-08,0.0,0.0,85.2519957605134,0.028571428571428567,606794600.0,24396.070313,1596084100.0,3582810000.0,19.816262005616448,1328.170044,17.870001000000006,12380.049805,122820000.0,2321.179932,1650810000.0,9768.080078,215000.0,6055.799805,722.630005,226573200.0,95.6538624296618,314.59766577966786
2011-04-15,0.0,0.0,85.2519957605134,0.028571428571428567,771907100.0,24008.070313,1280550500.0,4223740000.0,20.143107760912326,1319.680054,15.32,12341.830078,234710000.0,2307.580078,1785050000.0,9591.519531,147900.0,5996.0,710.25,258217800.0,96.57900728652601,314.70469295272056
2011-04-22,0.0,0.0,85.2519957605134,0.028571428571428567,771907100.0,24008.070313,1280550500.0,3802849049.7345757,20.489013028983972,1345.6719748981109,13.40262059338365,12608.2863269866,388947856.26880497,2359.193210967586,2281589831.380039,9682.209961,126200.0,5975.239107190642,717.758818310861,191066988.97093135,97.50051421470955,314.5420202372555
2011-04-29,0.0,0.0,85.2519957605134,0.028571428571428567,771907100.0,23720.810547,1468492700.0,3479070000.0,20.851968351824926,1363.609985,14.75,12810.540039,378620000.0,2404.080078,2455650000.0,9855.882523860906,103164.77603643833,5989.289281732031,727.909973,175930600.0,98.41641734960064,314.1152387688706
2011-05-06,0.0,0.36,85.2519957605134,0.028571428571428567,1162112200.0,23159.140625,1282797200.0,4223740000.0,21.22996427142871,1340.199951,18.4,12638.740234,168320000.0,2383.179932,2043740000.0,9859.200195,132400.0,5976.799805,721.049988,316673600.0,99.32475082658736,313.4299396831639
2011-05-13,0.0,0.0,85.2519957605134,0.028571428571428567,705255100.0,23276.269531,1231654600.0,3426660000.0,21.62099132978887,1337.77002,17.07,12595.75,169940000.0,2379.23999,1917050000.0,9648.769531,212600.0,5925.899902,718.380005,235198000.0,100.22354878105797,312.49171411573377
2011-05-20,0.0,0.0,85.2519957605134,0.028571428571428567,897899600.0,23199.390625,798082000.0,4066020000.0,22.02304006889893,1333.27002,17.43,12512.040039,174980000.0,2351.429932,1780140000.0,9607.080078,120800.0,5948.5,712.909973,276509800.0,101.11084534840059,311.306153202178
2011-05-27,0.0,0.0,85.2519957605134,0.028571428571428567,799337700.0,23118.070313,1504550900.0,3124560000.0,22.43410103075242,1331.099976,15.98,12441.580078,126030000.0,2336.090088,1641320000.0,9521.94043,108900.0,5938.899902,705.75,273002000.0,101.98467466400334,309.87884807809473
2011-06-03,0.0,0.0,85.2519957605134,0.028571428571428567,840497300.0,22949.560547,1959514000.0,3505030000.0,22.85216475734288,1300.160034,17.950001,12151.259766,157740000.0,2292.310059,1936400000.0,9492.209961,115700.0,5855.0,695.73999,219217200.0,102.84307086325444,308.21538987908195
2011-06-10,0.0,0.38,85.2519957605134,0.028571428571428567,786839200.0,22420.369141,1701322400.0,3846250000.0,23.275221790663835,1270.97998,18.860001,11951.910156,178310000.0,2221.090088,1972000000.0,9514.44043,188800.0,5765.799805,681.01001,242359200.0,103.684068081542,306.32136974073785
2011-06-17,0.0,0.0,85.2519957605134,0.028571428571428567,1215422800.0,21695.259766,1985574800.0,4916460000.0,23.701262672708822,1271.5,21.85,12004.360352,342010000.0,2192.959961,2393690000.0,9351.400391,139700.0,5714.899902,682.340027,423651800.0,104.50570045425422,304.20237879866045
2011-06-24,0.0,0.0,85.2519957605134,0.028571428571428567,1037392600.0,22171.949219,1956020800.0,3665340000.0,24.128277945471364,1268.449951,21.1,11934.580078,279660000.0,2217.060059,2842870000.0,9678.709961,130900.0,5697.700195,674.780029,294532800.0,105.30600211677925,301.8640081884479
2011-07-01,0.0,0.0,41.90881881940399,0.028571428571428567,871319600.0,22171.949219,1956020800.0,3796930000.0,24.554258150945017,1339.670044,15.87,12582.769531,141870000.0,2361.389893,1646380000.0,9868.070313,111600.0,5989.799805,709.099976,229442400.0,106.08300720450531,299.31184904569824
2011-07-08,0.0,0.0,85.2519957605134,0.028571428571428567,781326500.0,22726.429688,1426589600.0,3594360000.0,24.977193831123284,1343.800049,15.95,12657.200195,131150000.0,2405.889893,1612120000.0,10137.730469,127300.0,5990.600098,698.830017,301495200.0,106.83474985282045,296.5514925060093
2011-07-15,0.0,0.0,85.2519957605134,0.028571428571428567,693411600.0,21875.380859,1260489400.0,4242760000.0,25.39507552799972,1316.140015,19.530001,12479.730469,215420000.0,2356.669922,1804380000.0,9974.469727,101300.0,5843.700195,670.219971,269472000.0,107.55926419711292,293.5885297049794
2011-07-22,0.0,0.4,85.2519957605134,0.028571428571428567,874525300.0,22444.800781,2047907000.0,3522830000.0,25.805893783567846,1345.02002,17.52,12681.160156,136760000.0,2429.5,1665220000.0,10132.110352,134200.0,5935.0,691.969971,298103000.0,108.25458437277085,290.4285517782067
2011-07-29,0.0,0.0,85.2519957605134,0.028571428571428567,1014403400.0,22440.25,1287597300.0,5061190000.0,26.20763913982119,1292.280029,25.25,12143.240234,230910000.0,2362.810059,2301210000.0,9833.030273,146500.0,5815.200195,668.429993,343280600.0,108.91874451518237,287.077149861289
2011-08-05,0.0,0.0,85.2519957605134,0.028571428571428567,2044242400.0,20946.140625,3533657200.0,5454590000.0,26.598302138753294,1199.380005,32.0,11444.610352,406310000.0,2194.379883,3750150000.0,9299.879883,189000.0,5247.0,599.549988,0.0,109.54977875973573,283.53991508982455
2011-08-12,0.0,0.0,85.2519957605134,0.028571428571428567,1024505200.0,19620.009766,2156205600.0,5640380000.0,26.975873322357693,1178.810059,36.360001,11269.019531,228030000.0,2182.050049,2232470000.0,8963.719727,150700.0,5320.0,594.049988,471891000.0,110.14572124181902,279.8224385994113
2011-08-19,0.0,0.0,85.2519957605134,0.028571428571428567,1546098700.0,19399.919922,2110642000.0,5167560000.0,27.33834323262791,1123.530029,43.049999,10817.650391,336370000.0,2038.219971,2385300000.0,8719.240234,152100.0,5040.799805,559.929993,448989400.0,110.70460609682043,275.9303115256474
2011-08-26,0.0,0.0,85.2519957605134,0.028571428571428567,1037445400.0,19582.880859,2063724400.0,5035320000.0,27.683702411557476,1176.800049,35.59,11284.540039,244410000.0,2161.969971,1852130000.0,8797.780273,140900.0,5129.899902,570.3599849999998,0.0,111.22446746012808,271.8691250041309
2011-09-02,0.0,0.0,85.2519957605134,0.028571428571428567,823930000.0,20212.910156,1751778400.0,4401740000.0,28.009941401139933,1173.969971,33.919998,11240.259766,174660000.0,2167.830078,1571530000.0,8950.740234,126900.0,5292.0,585.090027,303858400.0,111.70333946713019,267.64447017045984
2011-09-09,0.0,0.0,85.2519957605134,0.028571428571428567,1048626000.0,19866.630859,1301321900.0,4586370000.0,28.315050743368804,1154.22998,38.52,10992.129883,228170000.0,2163.659912,2054190000.0,8737.660156,169300.0,5214.700195,558.710022,359362200.0,112.13925625321487,263.2619381602324
2011-09-16,0.0,0.0,85.2519957605134,0.028571428571428567,1464013700.0,19455.310547,2492944200.0,5248890000.0,28.59702098023763,1216.01001,30.98,11509.089844,425900000.0,2306.090088,2703730000.0,8864.160156,143300.0,5368.399902,569.460022,590060600.0,112.53025195377032,258.72712010904644
2011-09-23,0.0,0.37,85.2519957605134,0.028571428571428567,1013630400.0,17668.830078,3973027600.0,5639930000.0,28.853842653739935,1136.430054,41.25,10771.480469,223140000.0,2206.860107,1975200000.0,8865.348788737412,142748.72424987797,5066.799805,532.960022,403996000.0,112.87436070418471,254.0456071525002
2011-09-30,0.0,0.0,85.2519957605134,0.028571428571428567,889500800.0,17592.410156,3583124800.0,4416790000.0,29.08350630586926,1131.420044,42.959999,10913.379883,213200000.0,2139.179932,2041370000.0,8700.290039,148700.0,5128.5,559.280029,315883800.0,113.16961663984617,249.22299042619173
2011-10-07,0.0,0.0,85.2519957605134,0.028571428571428567,864877000.0,17707.009766,2463267200.0,5580380000.0,29.284002478619133,1155.459961,36.200001,11103.120117,188080000.0,2202.76001,2084900000.0,8605.620117,122400.0,5303.399902,574.900024,323834600.0,113.4140538961429,244.26486106571906
2011-10-14,0.0,0.0,85.2519957605134,0.028571428571428567,673341300.0,18501.789063,1491146200.0,4116690000.0,29.453321713983087,1224.579956,28.24,11644.490234,133570000.0,2371.939941,1664350000.0,8747.959961,108300.0,5466.399902,597.590027,290564000.0,113.60570660846301,239.17681020668027
2011-10-21,0.0,0.34,85.2519957605134,0.028571428571428567,730196100.0,18025.720703,1068828900.0,4980770000.0,29.589454553954646,1238.25,31.32,11808.790039,264000000.0,2335.929932,2019950000.0,8678.889648,97000.0,5488.700195,593.02002,291077400.0,113.74260891219467,233.96442898467333
2011-10-28,0.0,0.0,85.2519957605134,0.016194331983805668,997001700.0,20019.240234,3745456800.0,4536690000.0,29.690391540527344,1285.089966,24.530001,12231.110352,163620000.0,2401.290039,1838530000.0,9050.469727,165100.0,5702.200195,616.880005,340331400.0,113.82279494272608,228.63330853529646
2011-11-04,0.0,0.0,85.2519957605134,0.016194331983805668,873169300.0,19842.789063,2257596200.0,3830650000.0,29.754687016737428,1253.22998,30.16,11983.240234,126150000.0,2356.320068,1930750000.0,8801.400391,125000.0,5527.200195,585.200012,419330600.0,113.84472580904834,223.1912806205033
2011-11-11,0.0,0.0,85.2519957605134,0.016194331983805668,715717500.0,19137.169922,1279485000.0,3370180000.0,29.783150529791808,1263.849976,30.040001,12153.679688,134520000.0,2355.780029,1602640000.0,8514.469727,124900.0,5545.399902,589.789978,262960000.0,113.80857051456395,217.65513950766933
2011-11-18,0.0,1.19,85.2519957605134,0.016194331983805668,826014000.0,18491.230469,1662337300.0,3827610000.0,29.77715542794016,1215.650024,32.0,11796.160156,181240000.0,2253.949951,1755360000.0,8374.910156,108600.0,5362.899902,562.599976,232935800.0,113.71492503627866,212.04392009052603
2011-11-25,0.0,0.0,85.2519957605134,0.016194331983805668,733865300.0,17689.480469,944755200.0,1664200000.0,29.738075059432106,1158.670044,34.470001,11231.650391,87480000.0,2150.879883,691750000.0,8160.009765999999,111400.0,5164.700195,537.8900150000002,239689800.0,113.56438535119784,206.37665726280446
2011-12-02,0.0,0.39,85.2519957605134,0.016194331983805668,984099700.0,19040.390625,2307844400.0,4144310000.0,29.66728277251728,1244.280029,27.52,12019.419922,150110000.0,2302.040039,1662730000.0,8643.75,101000.0,5552.299805,588.150024,318932800.0,113.35754743632715,200.67238591823582
2011-12-09,0.0,0.4,85.2519957605134,0.016194331983805668,841432700.0,18586.230469,1661916300.0,3830610000.0,29.566151915445364,1255.189941,26.379999,12184.259766,154250000.0,2318.679932,1664710000.0,8536.459961,199700.0,5529.200195,589.9400019999998,296397200.0,113.09500726867219,194.95014095055157
2011-12-16,0.0,0.4,85.2519957605134,0.016194331983805668,1273215100.0,18285.390625,2209494000.0,5345800000.0,29.43605583646595,1219.660034,24.290001,11866.389648,389520000.0,2238.179932,2664690000.0,8401.719727,105000.0,5387.299805,560.77002,388309000.0,112.77736082523838,189.22895725348283
2011-12-23,0.0,0.0,85.2519957605134,0.016194331983805668,204750100.0,18629.169922,965404400.0,2233830000.0,29.27836788382869,1265.329956,20.73,12294.0,80420000.0,2287.570068,960940000.0,8430.795338612941,39647.62208155437,5512.700195,583.349976,115294800.0,112.40520408303131,183.52786972076072
2011-12-30,0.0,0.0,85.2519957605134,0.016194331983805668,188110800.0,18434.390625,837154800.0,2271850000.0,29.09446140578326,1257.599976,23.4,12217.55957,96670000.0,2277.830078,1056790000.0,8455.349609,57600.0,5572.299805,592.849976,106229200.0,111.97913301905665,177.86591324611672
2012-01-06,0.0,0.0,85.2519957605134,0.016194331983805668,705018100.0,18593.060547,1434068900.0,3656830000.0,28.88570975057926,1277.810059,20.629999,12359.919922,131120000.0,2356.169922,1683090000.0,8390.349609,101300.0,5649.700195,590.530029,190575000.0,111.4997436103198,172.26212272328183
2012-01-13,0.0,1.19,85.2519957605134,0.016194331983805668,1318584400.0,19204.419922,2018465200.0,3692370000.0,28.653486266466352,1289.089966,20.91,12422.05957,161470000.0,2371.97998,1655960000.0,8500.019531,109800.0,5636.600098,596.5599980000002,292470400.0,110.9676318338264,166.73553304598744
2012-01-20,0.0,0.0,85.2519957605134,0.016194331983805668,1315166200.0,20110.369141,1966388400.0,3912620000.0,28.399164301694167,1315.380005,18.280001,12720.480469,255110000.0,2437.02002,1949660000.0,8766.360352,177500.0,5728.600098,616.349976,332232600.0,110.38339366658202,161.3051791079647
2012-01-27,0.0,0.0,85.2519957605134,0.016194331983805668,790045200.0,20501.669922,1809725000.0,4007380000.0,28.124117204512345,1316.329956,18.530001,12660.459961,164410000.0,2461.77002,1707350000.0,8841.219727,133100.0,5733.5,616.8599849999998,250620600.0,109.74762508559212,155.9900958029449
2012-02-03,0.0,0.0,85.2519957605134,0.016194331983805668,1156774200.0,20756.980469,1663273500.0,4608550000.0,27.82971832317054,1344.900024,17.1,12862.230469,142840000.0,2529.169922,2152890000.0,8831.929688,157500.0,5901.100098,636.789978,301103600.0,109.06092206786236,150.80931802465923
2012-02-10,0.0,0.4,85.2519957605134,0.016194331983805668,948790300.0,20783.859375,1997876600.0,3877580000.0,27.51734100591838,1342.640015,20.790001,12801.230469,123620000.0,2547.320068,1787640000.0,8947.169922,154000.0,5852.399902,625.900024,382466000.0,108.32388059039822,145.78188066683896
2012-02-17,0.0,0.0,85.2519957605134,0.016194331983805668,1101911000.0,21491.619141,1590262700.0,3717640000.0,27.188358601005504,1361.22998,17.780001000000006,12949.870117,234650000.0,2584.23999,1973900000.0,9384.169922,188700.0,5905.100098,639.130005,316045000.0,107.5370966302053,140.92681862321533
2012-02-24,0.0,0.0,85.2519957605134,0.016194331983805668,1010948400.0,21406.859375,1386342400.0,3505360000.0,26.84414445668157,1365.73999,17.309998999999998,12982.950195,89440000.0,2604.209961,1643180000.0,9647.379883,180000.0,5935.100098,640.900024,250644400.0,106.70116616428912,136.26316678751954
2012-03-02,0.0,0.39,85.2519957605134,0.016194331983805668,736456500.0,21562.259766,1592404700.0,3283490000.0,26.48607192119621,1369.630005,17.290001,12977.570313,93900000.0,2641.580078,1755130000.0,9777.030273,158500.0,5911.100098,649.400024,257010000.0,105.81668516965526,131.80996005348288
2012-03-09,0.0,0.41,85.2519957605134,0.016194331983805668,854778900.0,21086.0,1399879900.0,3639470000.0,26.115514342799056,1370.869995,17.110001,12922.019531,103240000.0,2646.850098,1580560000.0,9929.740234,265400.0,5887.5,648.52002,251495200.0,104.88424962330924,127.58623331483653
2012-03-16,0.0,0.41,85.2519957605134,0.016194331983805668,1830036200.0,21317.849609,1537009700.0,5163950000.0,25.73384506973975,1404.170044,14.47,13232.620117,392620000.0,2712.780029,2088610000.0,10129.830078,163000.0,5965.600098,665.8599849999998,420448600.0,103.90445550225664,123.61102146531175
2012-03-23,0.0,0.0,85.2519957605134,0.016194331983805668,848516900.0,20668.800781,1571090500.0,3472950000.0,25.34243745026795,1397.109985,14.82,13080.730469,129930000.0,2728.550049,1428940000.0,10011.469727,121600.0,5854.899902,648.27002,224456400.0,102.87789878350303,119.90335939863984
2012-03-30,0.0,0.0,85.2519957605134,0.016194331983805668,990170000.0,20555.580078,1905267600.0,3676890000.0,24.942664832633284,1408.469971,15.5,13212.040039,171190000.0,2755.27002,1833130000.0,10083.55957,137400.0,5768.5,642.3099980000002,283122800.0,101.80517544405393,116.48228200855192
2012-04-06,0.0,0.0,85.2519957605134,0.016194331983805668,990170000.0,20555.580078,1905267600.0,3770708488.3950863,24.53590056508539,1393.431286820306,18.01335567771067,13050.763282815758,164461838.94241798,2745.7176481859406,1684167903.3547788,9688.450195,118400.0,5670.56714130693,626.0066288247604,317700191.41092217,100.6868814609149,113.3668241887793
2012-04-13,0.0,0.0,85.2519957605134,0.016194331983805668,830223000.0,20701.039063,2071051600.0,3631160000.0,24.12351799587391,1370.26001,19.549999,12849.589844,140990000.0,2698.98999,1483850000.0,9637.990234,171400.0,5651.799805,607.849976,322011000.0,99.52361281109148,110.57602083305318
2012-04-20,0.0,0.78,85.2519957605134,0.016194331983805668,847833800.0,21010.640625,1079271500.0,3833320000.0,23.706890473248496,1378.530029,17.440001000000002,13029.259766,212080000.0,2676.040039,1935880000.0,9561.360352,109800.0,5772.200195,608.3099980000002,371881800.0,98.31596547158928,108.12890683510484
2012-04-27,0.0,0.79,85.2519957605134,0.016194331983805668,812249700.0,20741.449219,1549824700.0,3645830000.0,23.28739134545878,1403.359985,16.32,13228.30957,110850000.0,2741.340088,1777750000.0,9520.889648,165500.0,5777.100098,619.400024,328473400.0,97.0645354194138,106.04451708866547
2012-05-04,0.0,0.0,85.2519957605134,0.016194331983805668,1013188100.0,21086.0,1367404200.0,3975140000.0,22.866393960754408,1369.099976,19.16,13038.269531,113790000.0,2637.919922,1944010000.0,9317.893935044642,167809.13270889374,5655.100098,604.219971,316840400.0,95.76991863157063,104.34188648746635
2012-05-11,0.0,0.0,85.2519957605134,0.016194331983805668,772576800.0,19964.630859,1624694700.0,3869070000.0,22.445271667385004,1353.390015,19.889999,12820.599609,148370000.0,2615.97998,1735380000.0,8953.30957,143400.0,5575.5,601.539978,283162600.0,94.43271108506526,103.04004992523866
2012-05-18,0.0,0.0,85.2519957605134,0.016194331983805668,1225450800.0,18951.849609,2373232400.0,4512470000.0,22.025397813600232,1295.219971,25.1,12369.379883,240720000.0,2478.530029,2692450000.0,8611.30957,155100.0,5267.600098,575.080017,367065800.0,93.05350875690333,102.1580422957137
2012-05-25,0.0,0.41,85.2519957605134,0.016194331983805668,734363700.0,18713.410156,1576541900.0,2872660000.0,21.60814574764972,1317.819946,21.76,12454.830078,93000000.0,2527.050049,1282680000.0,8580.389648,113600.0,5351.5,581.909973,258385800.0,91.63290762409035,101.7148984926227
2012-06-01,0.0,0.4,43.291403027285355,0.016194331983805668,1056087800.0,18558.339844,1859948800.0,4669350000.0,21.194888817783113,1278.040039,26.66,12118.570313,162940000.0,2458.830078,1966370000.0,8440.25,125200.0,5260.200195,563.1099849999998,455338400.0,90.17150366363187,101.72965340969682
2012-06-08,0.0,0.42,85.2519957605134,0.016194331983805668,916402400.0,18502.339844,2547084200.0,3497190000.0,20.78700037225005,1325.660034,21.23,12554.200195,111810000.0,2559.209961,1390260000.0,8459.259766,182900.0,5435.100098,580.929993,331481600.0,88.66989285253342,102.22134194066737
2012-06-15,0.0,0.0,85.2519957605134,0.016194331983805668,2307095100.0,19233.939453,2717020800.0,4401570000.0,20.385853759300172,1342.839966,21.110001,12767.169922,284290000.0,2571.22998,2020100000.0,8569.320313,106700.0,5478.799805,589.01001,488425000.0,87.12867116780063,103.20899897926557
2012-06-22,0.0,1.68,85.2519957605134,0.016194331983805668,677911200.0,18995.130859,1080368400.0,5271490000.0,19.992822327183113,1335.02002,18.110001,12640.780273,209990000.0,2585.530029,3544010000.0,8798.349609,113300.0,5513.700195,590.3099980000002,273062400.0,85.54843458643899,104.71165941922266
2012-06-29,0.0,0.0,85.2519957605134,0.016194331983805668,1061581800.0,19441.460938,2039720800.0,4590480000.0,19.609279424148532,1362.160034,17.08,12880.089844,191630000.0,2615.719971,2021190000.0,9006.780273,143900.0,5571.200195,611.8099980000002,413854800.0,83.92977908545404,106.74835815426985
2012-07-06,0.0,0.0,85.2519957605134,0.016194331983805668,602832000.0,19800.640625,1763031600.0,2745140000.0,19.236598398446056,1354.680054,17.1,12772.469727,96760000.0,2612.290039,1437420000.0,9020.75,108200.0,5662.600098,611.48999,251197000.0,82.27330064185142,109.33813007813839
2012-07-13,0.0,0.42,85.2519957605134,0.016194331983805668,609268500.0,19092.630859,1267621700.0,3212930000.0,18.876152598325326,1356.780029,16.74,12777.089844,121080000.0,2584.969971,1373620000.0,8724.120117,122800.0,5666.100098,614.26001,244722800.0,80.57959523263658,112.50001008455953
2012-07-20,0.0,0.44,85.2519957605134,0.016194331983805668,961834500.0,19640.800781,1298960700.0,3925020000.0,18.52931537203599,1362.660034,16.27,12822.570313,210770000.0,2618.040039,1810420000.0,8669.870117,116900.0,5651.799805,620.340027,361027600.0,78.84925883481516,116.25303306726452
2012-07-27,0.0,0.0,85.2519957605134,0.016194331983805668,732786100.0,19274.960938,1570697800.0,4399010000.0,18.197460067827684,1385.969971,16.700001,13075.660156,161510000.0,2647.030029,2102610000.0,8566.639648,129100.0,5627.200195,630.820007,343840400.0,77.08288742539267,120.61623391998455
2012-08-03,0.0,0.43,85.2519957605134,0.016194331983805668,748571600.0,19666.179688,1153392500.0,3751170000.0,17.881960033950044,1390.98999,15.64,13096.169922,112390000.0,2676.0,1730210000.0,8555.110352,141700.0,5787.299805,645.77002,311783800.0,75.28107698137464,125.60864753645087
2012-08-10,0.0,0.0,85.2519957605134,0.016194331983805668,466836800.0,20136.119141,1439089700.0,2767980000.0,17.584188618652725,1405.869995,14.74,13207.950195,86640000.0,2722.959961,1556460000.0,8891.44043,120000.0,5847.100098,655.169983,202509400.0,73.44442347976668,131.24930881039478
2012-08-17,0.0,0.43,85.2519957605134,0.016194331983805668,731769500.0,20116.070313,1209409600.0,2922990000.0,17.305519170185352,1418.160034,13.45,13275.200195,138550000.0,2780.300049,1640640000.0,9162.5,132500.0,5852.399902,662.330017,242610800.0,71.5735228975743,137.5572526355474
2012-08-24,0.0,2.54,85.2519957605134,0.016194331983805668,487763900.0,19880.029297,1124259600.0,2598790000.0,17.047325036797577,1411.130005,15.18,13157.969727,88030000.0,2778.050049,1349740000.0,9070.759766,85700.0,5776.600098,652.590027,193072600.0,69.66897121180308,144.55151390564006
2012-08-31,0.0,0.0,85.2519957605134,0.016194331983805668,851664900.0,19482.570313,1346966500.0,2938250000.0,16.810979566739036,1406.579956,17.469998999999998,13090.839844,119780000.0,2772.23999,1394760000.0,8839.910156,122800.0,5711.5,650.6099849999998,269421800.0,67.73136439945856,152.25112751440398
2012-09-07,0.0,0.0,85.2519957605134,0.016194331983805668,1271438400.0,19802.160156,3303572400.0,3717620000.0,16.59785610825937,1437.920044,14.38,13306.639648,142210000.0,2825.110107,1740640000.0,8871.650391,157100.0,5794.799805,669.030029,405728600.0,65.7612984375463,160.67512835557034
2012-09-14,0.0,0.0,85.2519957605134,0.016194331983805668,1506216700.0,20629.779297,2554583000.0,5041990000.0,16.409328009608224,1465.77002,14.51,13593.370117,185160000.0,2855.22998,1984720000.0,9159.389648,198000.0,5915.600098,674.1099849999998,382104600.0,63.75936930307185,169.84255132287046
2012-09-21,0.0,0.0,85.2519957605134,0.016194331983805668,1202461200.0,20734.939453,1842999800.0,4833870000.0,16.246768619035233,1460.150024,13.98,13579.469727000003,429610000.0,2861.639893,2526250000.0,9110.0,121700.0,5852.600098,668.820007,388338000.0,61.726172973040775,179.7724313100355
2012-09-28,0.0,0.0,85.2519957605134,0.007575757575757577,745469400.0,20840.380859,1403623200.0,3509230000.0,16.11155128479004,1440.670044,15.73,13437.129883,146950000.0,2799.189941,1864640000.0,8870.160156,135600.0,5742.100098,642.380005,277618000.0,59.66230542445861,190.4838032107967
2012-10-05,0.0,0.82,85.2519957605134,0.007575757575757577,883077400.0,21012.380859,1290461900.0,3172940000.0,16.004549236405506,1460.930054,14.33,13610.150391,115500000.0,2811.939941,1607940000.0,8863.299805,112100.0,5871.0,661.369995,242535600.0,57.570137765646194,201.96001044584148
2012-10-12,0.0,0.0,85.2519957605134,0.007575757575757577,888088200.0,21136.429688,2318876200.0,3134750000.0,15.92463522854734,1428.589966,16.139999,13328.849609,113740000.0,2720.139893,1524840000.0,8534.120117,139400.0,5793.299805,649.51001,266024400.0,55.459141630185364,214.041630543681
2012-10-19,0.0,0.38,85.2519957605134,0.007575757575757577,829321100.0,21551.759766,1639351400.0,3875170000.0,15.870181897164478,1433.189941,17.059998999999998,13343.509766,239080000.0,2678.320068,2225580000.0,9002.679688,134700.0,5896.200195,663.8599849999998,325680000.0,53.340563782973256,226.53354955978276
2012-10-26,0.0,0.41,85.2519957605134,0.007575757575757577,622849800.0,21545.570313,1655334600.0,3284910000.0,15.839561878205844,1411.939941,17.809998999999994,13107.209961,134640000.0,2665.830078,1839700000.0,8933.05957,132100.0,5806.700195,653.3599849999998,235936000.0,51.225650988907,239.24065354961405
2012-11-02,0.0,0.41,85.2519957605134,0.007575757575757577,855128600.0,22111.330078,1853113600.0,3732480000.0,15.83114780762037,1414.199951,17.59,13093.160156,137660000.0,2656.280029,1834590000.0,9051.219727,137900.0,5868.600098,663.5,178808800.0,49.1256500128837,251.9678285686423
2012-11-09,0.0,0.0,85.2519957605134,0.007575757575757577,708900000.0,21384.380859,1455863300.0,3647350000.0,15.843312321356999,1379.849976,18.610001,12815.389648,131670000.0,2584.100098,1802580000.0,8757.599609,104000.0,5769.700195,651.97998,225995800.0,47.051807619800535,264.51996067233506
2012-11-16,0.0,0.0,85.2519957605134,0.007575757575757577,939385600.0,21159.009766,1146325100.0,4045910000.0,15.874428055364646,1359.880005,16.41,12588.30957,197110000.0,2534.159912,2187730000.0,9024.160156,199100.0,5605.600098,635.159973,241465000.0,45.01537057455455,276.7019359161594
2012-11-23,0.0,0.0,85.2519957605134,0.007575757575757577,427505000.0,21913.980469,1337229900.0,1504960000.0,15.922867645592248,1409.150024,15.14,13009.530273,61110000.0,2639.590088,792750000.0,9315.199861458485,218620.4037929129,5819.100098,664.820007,144182200.0,43.027585642042936,288.31864035558306
2012-11-30,0.0,0.0,85.2519957605134,0.007575757575757577,699163600.0,22030.390625,1829162400.0,3966000000.0,15.987003727988743,1416.180054,15.87,13025.580078,171070000.0,2677.879883,2194240000.0,9446.009766,159800.0,5866.799805,670.289978,206456800.0,41.09969958716279,299.1749600460732
2012-12-07,0.0,0.0,85.2519957605134,0.007575757575757577,584102500.0,22191.169922,1830833200.0,3125160000.0,16.06520893850305,1418.069946,15.9,13155.129883,124130000.0,2640.540039,1613570000.0,9527.389648,133800.0,5914.399902,678.6900019999998,174957200.0,39.24295917481123,309.07578104309727
2012-12-14,0.0,0.44,85.2519957605134,0.007575757575757577,529958300.0,22605.980469,1771220400.0,3210170000.0,16.155855913084103,1413.579956,17.0,13135.009766,117620000.0,2628.090088,1786980000.0,9737.55957,247400.0,5921.799805,682.8599849999998,161922800.0,37.46861116988539,317.8259894021226
2012-12-21,0.0,0.0,85.2519957605134,0.007575757575757577,933059900.0,22506.289063,1805720400.0,5229160000.0,16.25731728768084,1430.150024,17.84,13190.839844,413270000.0,2664.669922,2843090000.0,9940.05957,256500.0,5940.0,684.340027,293575600.0,35.78790233728241,325.2304711786167
2012-12-28,0.0,0.0,85.2519957605134,0.006230529595015576,306906200.0,22666.589844,1043816200.0,2426680000.0,16.367965698242188,1402.430054,22.719999,12938.110352,85980000.0,2606.360107,1143530000.0,10395.179688,202800.0,5925.399902,677.960022,98273200.0,34.212079441899384,331.09411242804697
2013-01-04,0.0,0.0,85.2519957605134,0.006230529595015576,548929200.0,23331.089844,1505752800.0,3424290000.0,16.486159547008807,1466.469971,13.83,13435.209961000002,107590000.0,2724.48999,1745140000.0,10688.110352,219000.0,6089.799805,696.880005,137563600.0,32.751836155564746,335.2703440853417
