,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_se,iq_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,sj_ndvi_se,iq_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm
2010-02-19,,,,,,,0.23723906976442727,0.13875,60.9,32.19,54.2,88.3657142857,32.19,18.8571428571,9.41428571429,27.3,11.8,21.4,298.837142857,299.19285714299997,294.39428571400003,302.3,296.6,299.648571429,300.95,297.09,309.2,294.5,35.5,0.0,2.5,76.6557142857,0.0,15.7971428571,3.98571428571,26.3857142857,7.52857142857,31.1,21.7,1.8
2010-02-26,,,,,,,0.23723906976442727,0.09831667,29.9,84.67,288.4,94.91571428569999,84.67,19.7728571429,8.17142857143,28.02,10.36,21.4,298.607142857,298.714285714,294.44,302.0,296.6,298.917142857,300.48571428599996,297.928571429,308.2,295.2,35.4,20.28,30.3,78.02,20.28,15.84,2.68571428571,26.7571428571,6.6,32.8,22.2,4.8
2010-03-05,,,,,,,0.23723906976442727,0.1630833,9.9,80.58,144.98,97.7,80.58,19.7542857143,6.24285714286,28.5,9.9,21.2,299.298571429,299.635714286,295.81142857099996,302.0,297.3,298.337142857,299.664285714,297.917142857,306.3,295.8,35.4,0.0,15.29,81.30571428569999,0.0,17.2571428571,3.75714285714,27.5714285714,6.77142857143,33.9,22.8,20.6
2010-03-12,,,,,,,0.23723906976442727,0.04485714,44.5,57.78,86.1,96.25,57.78,20.0914285714,8.81428571429,28.55,10.05,21.4,298.218571429,298.25,294.538571429,302.2,293.8,298.837142857,300.092857143,298.141428571,306.9,292.8,35.4,0.0,43.5,80.4328571429,0.0,16.0228571429,3.01428571429,25.9,5.95714285714,33.3,20.0,43.0
2010-03-19,,,,,,,0.23723906976442727,0.2296429,22.9,121.2,191.76,96.1242857143,121.2,20.461428571400003,8.82857142857,30.0,12.0,22.0,298.168571429,298.23571428599996,294.44285714299997,302.1,295.0,299.19142857099996,300.928571429,298.45,307.4,294.0,36.0,0.0,26.1,80.00857142859999,0.0,15.9071428571,2.9,26.1857142857,6.5142857142900015,33.3,21.1,35.1
2010-03-26,,,,,,,0.23723906976442727,0.28537140000000005,20.0,51.29,214.9,93.08285714290001,51.29,19.3685714286,8.02857142857,27.4666666667,9.33333333333,21.0,299.937142857,300.135714286,295.708571429,302.9,296.8,299.004285714,300.3,297.555714286,307.9,294.6,34.5,6.92,1.8,77.8571428571,6.92,17.1071428571,3.58571428571,28.0428571429,8.02857142857,33.3,22.2,0.3
2010-04-02,,,,,,,0.23723906976442727,0.3026857,16.0,49.8,24.25,88.7071428571,49.8,18.2142857143,9.51428571429,27.9333333333,12.3,21.0,299.79,300.085714286,294.957142857,301.9,298.0,299.00285714299997,300.714285714,296.56857142900003,309.1,294.2,35.3,0.0,0.8,74.9657142857,0.0,16.35,3.08571428571,27.5571428571,7.014285714289999,31.7,23.3,0.0
2010-04-09,,,,,,,0.23723906976442727,0.2341286,16.0,93.76,164.7,95.1828571429,93.76,20.0785714286,7.714285714289999,29.2,12.3,22.5,298.801428571,298.98571428599996,293.36,302.0,296.2,299.11571428599996,300.271428571,298.161428571,308.4,294.6,35.4,11.01,6.85,72.2,11.01,14.9242857143,2.85714285714,26.771428571399998,6.75714285714,33.9,22.2,0.0
2010-04-16,,,,,,,0.23723906976442732,0.16812860000000002,18.0,17.33,150.8,93.6557142857,17.33,18.6771428571,7.22857142857,27.15,9.6,21.2,298.541428571,298.65,293.57428571400004,300.6,296.1,298.305714286,299.55714285700003,297.00285714299997,307.3,294.3,33.0,0.0,12.3,74.1542857143,0.0,15.014285714300001,2.67142857143,26.1857142857,6.57142857143,30.0,21.1,17.6
2010-04-23,,,,,,,0.23723906976442732,0.11774289999999997,51.1,86.7,81.4,95.9957142857,86.7,19.448571428599998,7.75714285714,27.85,9.6,22.5,298.62857142900003,298.778571429,295.007142857,301.7,297.1,298.43857142900004,299.507142857,297.678571429,304.7,294.7,33.5,28.28,48.3,80.63,28.28,16.4671428571,2.55714285714,26.528571428600006,5.8,32.2,22.8,48.4
2010-04-30,,,,,,,0.23723906976442732,0.0683,35.4,26.0,23.6,87.65714285709998,26.0,18.0685714286,8.25714285714,28.85,12.125,21.4,299.662857143,299.828571429,296.55857142900004,301.8,298.2,299.048571429,300.028571429,296.468571429,308.4,294.6,36.2,43.33,30.9,83.18,43.33,18.0757142857,2.54285714286,27.8,5.25714285714,32.8,23.3,21.9
2010-05-07,,,,,,,0.23723906976442732,0.2146,8.1,73.97,85.46,96.7128571429,73.97,18.6028571429,5.71428571429,27.6,9.6,21.4,300.294285714,300.364285714,296.421428571,303.1,298.2,297.61714285700003,298.585714286,296.97571428599997,304.7,294.6,33.2,13.3,24.08,79.6928571429,13.3,17.8471428571,3.27142857143,28.528571428600006,6.4,34.4,22.8,31.7
2010-05-14,,,,,,,0.23723906976442732,0.13664289999999998,32.0,59.4,87.3,97.44571428569999,59.4,18.391428571400002,6.18571428571,27.4,10.4,21.2,299.50285714299997,299.657142857,295.551428571,301.9,297.7,297.278571429,297.935714286,296.738571429,306.0,294.0,33.7,19.1,14.2,79.1685714286,19.1,16.99,2.42857142857,27.0,5.62857142857,30.6,23.3,83.3
2010-05-21,,,,,,,0.23723906976442732,0.17331429999999998,2.5,1.15,8.8,78.9985714286,1.15,14.908571428599998,11.2428571429,25.633333333299998,9.2,20.0,299.791428571,299.842857143,296.314285714,301.8,298.6,297.648571429,298.707142857,293.227142857,308.7,290.1,34.0,17.51,41.5,81.3571428571,17.51,17.7371428571,2.2,27.8714285714,5.25714285714,31.1,24.4,85.3
2010-05-28,,,,,,,0.23723906976442732,0.1619,27.0,55.3,45.0,88.7657142857,55.3,18.4857142857,9.8,28.633333333299998,11.933333333299998,22.4,300.344285714,300.521428571,296.451428571,302.5,298.4,299.33428571400003,300.771428571,296.825714286,309.7,294.5,35.4,31.56,15.6,79.4028571429,31.56,17.928571428599998,3.2142857142900003,28.214285714299997,6.75714285714,32.8,23.9,61.5
2010-06-04,,,,,,,0.23723906976442732,0.08121667,36.6,86.47,207.1,91.6,86.47,18.07,7.47142857143,27.4333333333,10.5,21.7,300.362857143,300.357142857,297.661428571,302.7,298.2,298.33,299.392857143,296.452857143,308.5,291.9,34.7,125.84,174.8,85.3457142857,125.84,19.31,2.4,28.4285714286,5.7,32.8,25.0,56.2
2010-06-11,,,,,,,0.2372390697644273,0.15555,7.4,58.94,50.6,94.28,58.94,17.0085714286,7.5,24.4,6.9,19.2,300.93857142900004,301.12857142900003,297.39428571400003,303.2,299.2,296.598571429,297.592857143,295.50142857099996,305.5,292.4,32.2,62.16,8.1,81.3028571429,62.16,18.9528571429,3.11428571429,28.971428571399997,5.87142857143,33.3,25.0,17.7
2010-06-18,,,,,,,0.2372390697644273,0.3342857,16.0,59.67,62.33,94.66,59.67,16.8157142857,7.87142857143,25.4333333333,8.73333333333,21.0,301.03,301.114285714,296.988571429,302.9,299.3,296.345714286,297.521428571,295.32428571400004,306.1,291.9,31.2,18.94,13.08,78.86428571430001,18.94,18.4842857143,2.65714285714,28.7,5.81428571429,32.2,25.0,27.4
2010-06-25,,,,,,,0.2372390697644273,0.1621,20.4,63.22,36.9,89.08285714290001,63.22,17.3557142857,11.014285714300001,27.475,9.9,22.2,300.268571429,300.278571429,297.1,302.7,298.3,298.097142857,299.835714286,295.80714285700003,307.8,292.3,33.7,64.77,78.6,83.0014285714,64.77,18.6128571429,2.2142857142900003,27.4571428571,4.92857142857,31.7,23.3,100.1
2010-07-02,,,,,,,0.2372390697644273,0.17854289999999998,11.2,82.29,34.11,92.5814285714,82.29,17.654285714300002,9.42857142857,27.44,10.76,21.5,300.312857143,300.421428571,297.302857143,302.6,298.7,297.648571429,299.214285714,296.11857142900004,307.9,293.7,33.8,78.93,36.12,83.69142857140001,78.93,18.8471428571,2.47142857143,27.4285714286,6.24285714286,32.2,23.3,72.2
2010-07-09,,,,,,,0.2372390697644273,0.2143857,8.9,25.3,9.1,83.88571428569999,25.3,16.32,10.1571428571,27.025,9.625,21.2,300.87142857099997,300.978571429,297.5,302.7,299.3,298.224285714,299.464285714,294.831428571,307.7,292.2,33.0,9.91,27.57,82.0114285714,9.91,19.0614285714,2.58571428571,28.8571428571,5.7,32.2,24.4,46.0
2010-07-16,,,,,,,0.2372390697644273,0.2079,22.6,62.14,61.09,92.05714285709999,62.14,18.03,9.55714285714,26.95,10.35,21.6,301.101428571,301.19285714299997,297.604285714,303.4,298.9,297.955714286,298.964285714,296.417142857,306.4,292.5,33.4,28.44,24.47,81.4942857143,28.44,19.2085714286,2.64285714286,29.1857142857,6.25714285714,33.9,23.9,7.2
2010-07-23,,,,,,,0.2372390697644273,0.05115714,4.8,47.8,19.6,88.97,47.8,15.3942857143,7.82857142857,26.9,9.7,14.2,300.24714285700003,300.37142857099997,297.28,302.2,298.8,295.715714286,296.642857143,293.638571429,306.4,289.3,33.3,93.3,100.9,84.0114285714,93.3,18.8357142857,2.5714285714300003,27.8571428571,5.88571428571,32.2,23.3,105.1
2010-07-30,,,,,,,0.2372390697644273,0.1494714,3.0,56.3,18.93,78.61,56.3,15.468571428599999,11.771428571400001,27.05,11.85,16.9,300.155714286,300.178571429,297.328571429,302.1,298.6,298.50285714299997,300.0,293.892857143,308.1,290.5,33.5,95.05,40.09,84.71,95.05,18.8685714286,2.12857142857,27.3285714286,5.22857142857,31.7,22.8,67.5
2010-08-06,,,,,,,0.2372390697644273,0.2392714,92.2,16.95,32.92,83.2742857143,16.95,16.6242857143,11.1571428571,27.7,12.6,20.0,300.845714286,300.885714286,297.215714286,302.6,299.1,298.611428571,300.464285714,295.065714286,309.7,293.4,34.0,12.19,19.56,80.7428571429,12.19,18.7642857143,2.8,28.8857142857,5.4857142857099985,31.7,25.0,15.2
2010-08-13,,,,,,,0.2372390697644273,0.0749,0.0,9.88,10.5,72.4714285714,9.88,13.99,11.828571428599998,26.4333333333,12.0333333333,18.5,301.214285714,301.164285714,297.417142857,303.6,299.3,298.305714286,299.7,292.085714286,309.3,292.2,34.2,3.1,39.9,80.0414285714,3.1,19.02,2.61428571429,29.4571428571,6.0,34.4,25.0,11.4
2010-08-20,,,,,,,0.2372390697644273,0.13295,20.3,15.76,20.3,81.5571428571,15.76,16.3757142857,12.642857142899999,27.275,11.375,21.0,300.91,301.007142857,297.335714286,303.3,298.9,298.724285714,300.892857143,294.812857143,309.2,293.2,34.0,55.55,40.21,81.0628571429,55.55,18.907142857100002,3.12857142857,28.514285714299998,5.7,32.2,25.0,67.1
2010-08-27,,,,,,,0.2372390697644273,0.28447140000000004,20.3,7.82,14.21,68.6157142857,7.82,14.4842857143,14.485714285699999,27.4,13.1,20.0,301.127142857,301.2,297.421428571,303.8,298.5,299.914285714,301.785714286,292.69142857099996,311.1,292.3,34.7,23.58,34.08,80.4528571429,23.58,19.03,2.7142857142900003,29.2,5.78571428571,33.9,25.0,13.7
2010-09-03,,,,,,,0.2372390697644273,0.17288570000000006,8.5,59.06,41.1,77.2028571429,59.06,16.801428571400002,12.671428571400002,28.175,13.2,21.0,301.507142857,301.542857143,297.424285714,304.1,299.3,300.224285714,301.535714286,295.2,310.6,294.1,36.2,42.86,87.1,78.7157142857,42.86,19.051428571400002,3.34285714286,28.9428571429,5.17142857143,32.2,24.4,103.4
2010-09-10,,,,,,,0.2372390697644273,0.1176333,15.0,37.9,50.0,85.69142857140001,37.9,17.17,10.1,27.1,11.166666666700001,21.0,301.364285714,301.464285714,297.45,304.0,299.4,298.50142857099996,299.521428571,295.641428571,309.0,292.8,35.4,44.44,31.7,79.5028571429,44.44,19.0871428571,2.9,29.0571428571,5.72857142857,34.4,25.0,32.8
2010-09-17,,,,,,,0.2372390697644273,0.2180571,4.1,16.86,17.7,75.27,16.86,16.1342857143,12.614285714300001,28.225,13.175,21.0,300.948571429,300.9,297.407142857,302.5,299.3,299.948571429,301.35,294.56,311.8,293.7,35.2,57.8,56.1,81.2114285714,57.8,19.0271428571,2.3142857142900004,28.4142857143,5.32857142857,31.7,24.4,77.1
2010-09-24,,,,,,,0.2372390697644273,0.1541429,26.9,46.96,156.0,85.72,46.96,17.2942857143,10.6285714286,28.866666666700002,13.066666666700002,19.1,301.09,301.221428571,296.964285714,303.2,299.2,298.70428571400004,300.414285714,295.687142857,309.2,293.7,36.2,11.72,27.6,78.3628571429,11.72,18.5557142857,3.18571428571,28.6428571429,6.5,33.3,25.0,71.7
2010-10-01,,,,,,,0.2372390697644273,0.13521429999999998,1.5,28.63,13.16,73.5128571429,28.63,15.8042857143,13.2428571429,28.4,12.666666666700001,21.2,300.905714286,300.835714286,296.91,302.6,298.9,300.064285714,301.678571429,294.244285714,311.5,293.3,35.8,28.17,30.65,79.0171428571,28.17,18.4571428571,2.67142857143,27.8714285714,5.42857142857,31.1,24.4,48.0
2010-10-08,,,,,,,0.2372390697644273,0.1388,14.1,26.29,249.4,66.31,26.29,15.707142857100001,13.628571428599999,29.08,14.38,20.5,300.72571428599997,300.757142857,297.104285714,302.8,299.0,301.935714286,303.328571429,294.082857143,314.1,294.8,38.4,90.87,32.52,80.7928571429,90.87,18.724285714300002,2.82857142857,28.1,5.4,32.2,25.0,21.8
2010-10-15,,,,,,,0.2372390697644273,0.1137571,25.9,33.49,28.5,79.7628571429,33.49,16.8957142857,12.3142857143,28.65,12.5,19.8,300.831428571,300.885714286,297.372857143,303.3,298.9,299.8,301.714285714,295.312857143,310.7,293.5,35.7,132.05,37.9,81.6242857143,132.05,19.0285714286,2.85714285714,28.2,6.58571428571,33.3,24.4,85.7
2010-10-22,,,,,,,0.2372390697644273,0.3621,8.1,34.93,141.6,87.75285714290001,34.93,17.8028571429,12.614285714300001,27.8,13.5,19.8,300.891428571,300.971428571,296.664285714,303.0,298.1,298.857142857,301.407142857,296.178571429,311.4,293.8,35.0,4.24,14.5,77.9928571429,4.24,18.1757142857,3.54285714286,28.0714285714,6.12857142857,32.8,24.4,24.4
2010-10-29,,,,,,,0.2372390697644273,0.3367,4.0,47.9,75.1,87.80285714290001,47.9,18.5414285714,9.78571428571,29.133333333299998,11.8666666667,21.2,300.914285714,300.98571428599996,295.712857143,303.3,298.5,299.341428571,300.69285714299997,296.84,309.6,294.5,36.0,1.24,4.8,73.4828571429,1.24,17.154285714300002,3.05714285714,28.014285714299998,6.37142857143,33.3,23.9,12.1
2010-11-05,,,,,,,0.2372390697644273,0.13871429999999998,46.0,47.11,85.3,90.64,47.11,19.5771428571,9.81428571429,28.48,13.3,21.2,300.325714286,300.364285714,296.00285714299997,302.2,298.3,299.597142857,301.492857143,297.718571429,310.4,296.0,36.0,10.37,55.3,77.4014285714,10.37,17.461428571400006,2.64285714286,27.8857142857,6.34285714286,32.2,22.8,61.7
2010-11-12,,,,,,,0.2372390697644273,0.1268667,35.8,65.8,229.6,84.38571428569999,65.8,17.96,10.8428571429,28.8,14.725,20.0,299.848571429,299.75,296.41571428599997,301.7,297.8,299.57285714299996,301.007142857,296.244285714,311.7,291.9,37.4,89.65,120.7,81.55142857140001,89.65,17.9428571429,1.98571428571,27.528571428600006,6.02857142857,32.2,23.3,120.0
2010-11-19,,,,,,,0.2372390697644273,0.10925,41.1,62.56,143.1,91.34285714290002,62.56,18.1714285714,9.64285714286,27.35,11.825,20.5,298.95428571400004,299.12142857099997,294.737142857,301.7,296.9,298.30714285700003,300.35,296.478571429,309.8,293.5,35.1,42.65,34.0,78.03,42.65,16.2385714286,3.12857142857,26.285714285700003,5.0,30.0,22.8,48.6
2010-11-26,,,,,,,0.2372390697644273,0.2818571,40.2,43.51,69.53,93.40714285709998,43.51,18.7542857143,7.32857142857,27.35,12.35,20.5,299.258571429,299.271428571,293.544285714,300.7,297.2,298.212857143,299.435714286,297.012857143,305.8,294.6,34.4,1.08,17.58,70.9328571429,1.08,14.99,2.17142857143,26.157142857100002,5.7,29.4,22.2,27.5
2010-12-03,,,,,,,0.2372390697644273,0.17088570000000006,17.0,42.7,58.43,85.2885714286,42.7,18.4128571429,11.0571428571,28.65,12.55,20.9,298.88285714299997,298.94285714299997,293.21,300.3,296.7,299.87857142900003,301.98571428599996,296.624285714,309.7,295.4,36.2,2.12,19.0,71.08428571430001,2.12,14.6957142857,1.94285714286,25.6857142857,5.4,28.9,21.1,6.0
2010-12-10,,,,,,,0.2372390697644273,0.2561,29.2,102.94,116.57,93.84142857139999,102.94,18.9628571429,8.17142857143,27.08,10.32,21.4,298.00285714299997,297.76428571400004,290.877142857,299.7,294.8,298.508571429,300.271428571,297.198571429,308.3,295.3,34.6,0.0,3.7,64.92,0.0,12.751428571400002,3.4428571428600003,24.657142857100002,6.8,28.3,20.0,5.1
2010-12-17,,,,,,,0.2372390697644273,0.209,9.2,26.86,34.23,86.9057142857,26.86,18.0428571429,8.94285714286,28.7666666667,13.5333333333,21.8,298.82285714299996,298.928571429,294.77,301.3,296.3,298.977142857,300.55714285700003,296.377142857,307.1,295.1,36.2,32.9,8.76,78.5142857143,32.9,16.1842857143,3.5714285714300003,26.1285714286,5.94285714286,31.1,22.8,45.2
2010-12-24,,,,,,,0.2372390697644273,0.13171429999999998,7.1,39.13,19.83,79.94857142859999,39.13,16.404285714300002,9.75714285714,28.0666666667,13.9666666667,20.5,298.09,298.15,293.75,301.4,296.1,299.08,300.321428571,294.8,308.6,294.4,36.2,15.16,30.8,77.07,15.16,15.207142857100001,2.7,25.2,5.4857142857099985,30.6,21.1,118.4
2011-01-01,,,,,,,0.2372390697644273,0.16232860000000002,54.7,43.67,222.0,96.6271428571,43.67,17.5171428571,4.8,26.9,8.6,22.0,298.24714285700003,298.2,293.402857143,300.0,296.9,296.571428571,297.428571429,295.94,303.8,294.2,33.2,7.57,8.3,74.5685714286,7.57,14.7171428571,1.97142857143,25.4285714286,5.08571428571,28.3,22.2,5.7
2011-01-08,,,,,,,0.2372390697644273,0.1041143,0.0,10.08,44.87,80.4528571429,10.08,16.4028571429,10.5142857143,27.85,12.35,21.2,296.982857143,296.928571429,292.712857143,298.2,295.8,298.875714286,300.242857143,294.698571429,306.9,293.2,36.0,9.17,27.68,77.1571428571,9.17,14.1957142857,1.48571428571,24.157142857100002,4.04285714286,27.2,20.6,23.2
2011-01-15,,,,,,,0.2372390697644273,0.1226143,33.0,48.87,134.5,89.6757142857,48.87,17.68,8.1,27.8333333333,10.8,21.5,297.898571429,298.028571429,294.548571429,300.1,296.4,298.168571429,299.464285714,296.037142857,306.6,295.0,34.4,7.58,5.7,81.77142857140001,7.58,15.892857142899999,2.11428571429,25.0857142857,6.67142857143,31.7,21.1,24.1
2011-01-22,,,,,,,0.2372390697644273,0.30417140000000004,40.9,51.12,28.9,90.4542857143,51.12,17.6485714286,9.385714285710002,27.633333333299998,10.4666666667,21.0,298.294285714,298.478571429,294.58428571400003,300.1,297.1,298.012857143,299.45,295.991428571,308.8,292.4,34.1,10.11,7.2,80.0757142857,10.11,15.874285714300001,2.12857142857,25.4142857143,5.94285714286,30.0,21.7,16.3
2011-01-29,,,,,,,0.2372390697644273,0.2506143,9.9,53.22,9.4,80.1285714286,53.22,15.9285714286,10.2571428571,27.45,11.4,21.2,298.314285714,298.55714285700003,294.244285714,300.3,296.9,298.424285714,299.571428571,294.29,306.8,293.1,35.0,0.0,0.3,78.2142857143,0.0,15.5442857143,2.85714285714,25.285714285700003,6.95714285714,30.0,20.6,2.5
2011-02-05,,,,,,,0.2372390697644273,0.1912429,34.3,50.2,98.7,91.44,50.2,17.3842857143,8.31428571429,28.0,11.4,20.5,298.1,298.414285714,293.48571428599996,300.1,296.7,297.481428571,298.44285714299997,295.76428571400004,306.3,291.9,34.0,0.0,1.1,75.5814285714,0.0,14.7942857143,2.8,25.0714285714,6.97142857143,29.4,20.6,6.1
2011-02-12,,,,,,,0.2372390697644273,0.15298570000000006,0.5,43.54,62.8,91.3385714286,43.54,17.93,9.58571428571,27.0,11.05,21.0,298.05,298.257142857,293.741428571,299.9,296.3,298.025714286,299.321428571,296.27,306.1,292.3,33.0,0.0,3.7,77.1514285714,0.0,15.05,2.54285714286,25.6285714286,6.6428571428600005,30.0,21.1,8.8
2011-02-19,,,,,,,0.2372390697644273,0.2440857,41.2,60.97,280.42,94.5785714286,60.97,18.2271428571,8.0,27.4333333333,11.5333333333,21.0,298.211428571,298.364285714,294.098571429,300.0,296.8,297.587142857,299.071428571,296.56,306.4,294.3,33.6,0.0,2.44,77.9471428571,0.0,15.3628571429,2.64285714286,26.0,6.5,30.0,22.2,20.9
2011-02-26,,,,,,,0.2372390697644273,0.2521857,9.0,76.73,45.9,94.8542857143,76.73,18.4785714286,8.67142857143,27.95,10.8,21.0,297.567142857,297.728571429,293.92,300.2,295.8,297.75142857099996,299.007142857,296.784285714,305.5,292.6,34.2,0.0,22.5,80.1685714286,0.0,15.218571428599999,2.48571428571,25.2,6.25714285714,29.4,21.7,25.1
2011-03-05,,,,,,,0.2372390697644273,0.1585,13.3,42.18,126.8,96.38285714290001,42.18,18.5814285714,6.35714285714,27.4666666667,11.566666666700002,20.5,297.287142857,297.3,291.548571429,298.8,295.4,297.56142857099996,298.592857143,296.87857142900003,304.4,294.6,34.2,8.04,0.4,70.3257142857,8.04,13.0985714286,2.17142857143,24.785714285700003,5.7,28.3,21.1,1.0
2011-03-12,,,,,,,0.2372390697644273,0.29007140000000003,22.0,101.98,87.4,94.4485714286,101.98,17.9,7.785714285710001,26.7,9.16666666667,21.4,297.26,297.35,292.582857143,299.3,295.7,297.341428571,298.45,296.24714285700003,304.4,293.4,33.4,10.56,4.4,75.22857142859999,10.56,14.024285714300001,2.55714285714,25.157142857100002,6.67142857143,28.9,20.6,3.3
2011-03-19,,,,,,,0.2372390697644273,0.2117714,1.8,49.58,54.1,91.1857142857,49.58,17.8757142857,8.92857142857,27.0,10.75,21.2,296.95,297.05,290.81857142900003,298.8,294.7,297.991428571,299.007142857,296.22,305.5,293.2,35.0,0.0,2.8,68.6885714286,0.0,12.537142857100001,2.44285714286,24.9571428571,5.65714285714,28.3,21.1,2.1
2011-03-26,,,,,,,0.2372390697644273,0.2114714,44.9,71.69,73.7,95.4257142857,71.69,18.3857142857,7.614285714289999,27.7571428571,10.857142857100001,21.0,297.18,297.171428571,292.24714285700003,299.0,295.0,297.602857143,298.85,296.712857143,305.8,294.2,35.2,0.0,16.1,74.0228571429,0.0,13.6985714286,2.62857142857,25.1,6.54285714286,29.4,20.6,11.6
2011-04-02,,,,,,,0.2372390697644273,0.1813286,5.4,54.37,67.28,95.56,54.37,18.44,6.54285714286,26.9,10.5666666667,21.4,297.682857143,297.792857143,294.00285714299997,300.4,295.1,297.55,298.5,296.714285714,305.5,293.5,33.0,15.13,13.16,80.1414285714,15.13,15.3457142857,2.52857142857,25.714285714299997,7.1428571428600005,31.1,20.6,12.1
2011-04-09,,,,,,,0.2372390697644273,0.15614289999999995,47.0,72.16,82.1,94.5657142857,72.16,18.6671428571,8.65714285714,27.9,9.7,20.6,298.52,298.671428571,294.791428571,300.6,296.8,298.044285714,299.228571429,296.971428571,305.5,293.5,34.2,1.9,6.9,80.08571428569999,1.9,16.092857142899998,2.74285714286,27.0,7.8,32.8,21.7,4.6
2011-04-16,,,,,,,0.2372390697644273,0.17561429999999995,48.8,64.17,81.2,97.59857142860001,64.17,17.8157142857,5.32857142857,26.1,9.2,21.2,298.291428571,298.48571428599996,293.414285714,300.4,296.8,296.652857143,297.73571428599996,296.205714286,303.9,293.4,33.4,0.0,0.7,74.3985714286,0.0,14.738571428599998,2.62857142857,26.0,6.81428571429,30.6,21.7,6.8
2011-04-23,,,,,,,0.2372390697644273,0.2231286,8.1,112.69,101.0,97.3,112.69,17.81,5.5142857142900015,27.15,9.25,21.8,297.895714286,297.971428571,293.73571428599996,299.6,296.6,296.714285714,297.385714286,296.19285714299997,303.5,293.5,34.4,31.97,12.0,77.72428571430001,31.97,15.081428571400002,2.14285714286,25.8714285714,5.92857142857,29.4,22.2,23.1
2011-04-30,,,,,,,0.2372390697644273,0.1421571,24.0,89.33,97.2,97.3014285714,89.33,18.4471428571,7.65714285714,28.1,10.2,22.3,298.297142857,298.521428571,293.551428571,300.4,296.7,297.277142857,298.614285714,296.77,305.2,292.8,33.2,2.95,3.7,74.99142857140001,2.95,14.905714285699997,2.84285714286,26.514285714299998,6.27142857143,30.6,22.8,0.3
2011-05-07,,,,,,,0.2372390697644273,0.1282333,17.5,111.09,101.6,97.48142857139999,111.09,18.8042857143,6.18571428571,27.425,10.1,21.2,298.492857143,298.478571429,295.101428571,300.2,297.1,297.55,298.19285714299997,297.08428571400003,303.7,293.9,33.2,41.53,31.1,81.63,41.53,16.391428571400002,1.78571428571,26.0857142857,5.07142857143,30.6,22.8,89.5
2011-05-14,,,,,,,0.2372390697644273,0.1433286,39.3,53.29,42.6,93.8528571429,53.29,15.7828571429,5.7,26.3,8.55,21.5,298.23571428599996,298.321428571,293.391428571,299.9,296.7,295.50285714299997,296.478571429,294.28,304.7,291.9,30.8,9.53,7.2,74.6028571429,9.53,14.781428571400001,1.92857142857,26.0714285714,4.92857142857,29.4,22.8,0.0
2011-05-21,,,,,,,0.2372390697644273,0.1036833,18.0,135.1,69.5,96.9114285714,135.1,17.1842857143,5.77142857143,27.0,8.26666666667,22.5,298.067142857,298.142857143,295.245714286,300.5,295.5,296.158571429,297.114285714,295.59,304.5,291.6,32.6,72.74,301.4,84.4528571429,72.74,16.5942857143,2.28571428571,26.8,6.02857142857,32.8,21.1,40.4
2011-05-28,,,,,,,0.2372390697644273,0.06075714,38.1,105.13,35.9,92.12857142860001,105.13,17.5457142857,9.54285714286,31.990456680969416,12.64350435473548,22.144525783827596,298.782857143,298.828571429,296.398571429,300.7,296.8,297.54,298.94285714299997,295.93142857099997,307.6,292.2,33.2,69.66,276.9,86.7814285714,69.66,17.7785714286,2.28571428571,25.9428571429,6.17142857143,30.0,20.6,84.3
2011-06-04,,,,,,,0.2372390697644273,0.1345286,23.4,28.1,36.5,93.81,28.1,16.9585714286,8.07142857143,43.73682672387767,25.074017418921915,18.37810313531034,299.775714286,299.80714285700003,296.785714286,301.7,298.1,296.657142857,297.892857143,295.432857143,304.7,292.9,33.4,76.75,28.5,83.7085714286,76.75,18.2014285714,1.87142857143,27.4142857143,5.34285714286,30.6,23.9,61.3
2011-06-11,,,,,,,0.2372390697644273,0.06235714,27.2,152.32,36.7,94.9485714286,152.32,16.2171428571,6.15714285714,64.70456680969414,48.95171021395476,9.145257838275711,299.49857142900004,299.592857143,296.714285714,301.5,297.7,295.778571429,296.464285714,294.741428571,306.6,291.7,31.4,71.88,37.3,84.7085714286,71.88,18.121428571400003,1.81428571429,26.5571428571,6.3,30.6,21.1,108.4
