,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,iq_station_precip_mm,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_ndvi_ne,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c
2007-10-22,,,,,,,0.1911857,301.007142857,301.092857143,295.874285714,302.8,299.0,296.971428571,298.19285714299997,295.96,305.1,291.9,32.1,79.3,16.48,15.66,73.66142857140001,16.48,17.275714285699998,2.47142857143,27.9571428571,6.44285714286,32.2,24.4,8.6,0.4034714,106.73,67.93,94.7814285714,106.73,17.5428571429,7.75714285714,26.9,9.36666666667,20.9
2007-10-29,,,,,,,0.1568143,299.458571429,299.542857143,296.02,302.1,297.7,297.83,299.664285714,296.978571429,306.3,293.7,34.0,0.0,137.55,174.64,81.5942857143,137.55,17.502857142899998,2.6,26.2,5.4,30.6,22.2,89.2,0.2657429,51.28,67.47,95.59285714290002,51.28,18.6728571429,9.35714285714,27.0,9.36666666667,21.6
2007-11-05,,,,,,,0.2051714,300.604285714,300.685714286,295.838571429,302.6,298.2,299.478571429,300.55714285700003,296.24857142900004,308.5,294.3,34.8,22.1,15.25,10.3,75.35,15.25,17.2957142857,2.2571428571400003,27.4428571429,6.85714285714,32.2,22.8,4.1,0.3334571,69.88,50.6,84.85,69.88,17.9785714286,9.48571428571,28.7,11.433333333299998,22.5
2007-11-12,,,,,,,0.2057429,299.934285714,300.185714286,295.638571429,303.1,297.5,298.13428571400004,299.742857143,296.83,308.6,294.6,33.5,111.3,42.0,21.4,77.4814285714,42.0,17.0828571429,3.54285714286,26.8142857143,6.68571428571,31.1,22.8,65.7,0.1784286,109.5,103.3,93.55428571430001,109.5,18.5485714286,8.68571428571,27.675,10.85,21.6
2007-11-19,,,,,,,0.2044857,299.821428571,299.885714286,295.75285714299997,301.8,297.9,297.68142857099997,298.37142857099997,296.93857142900004,305.7,294.3,33.3,80.0,73.37,43.4,78.52571428569999,73.37,17.1871428571,2.51428571429,26.9,6.2,31.1,22.8,40.4,0.2284714,52.27,124.2,96.2142857143,52.27,18.6128571429,5.74285714286,26.62,7.86,21.8
2007-11-26,,,,,,,0.09091667,299.09,299.19285714299997,293.351428571,300.7,297.3,297.88,299.328571429,297.217142857,305.2,294.4,32.3,293.1,15.95,9.78,70.7271428571,15.95,14.7685714286,2.0714285714300003,25.4428571429,5.38571428571,28.9,22.2,36.4,0.16564,129.33,65.57,96.52285714290001,129.33,18.9242857143,6.94285714286,27.125,8.35,22.4
2007-12-03,,,,,,,0.0956,299.02,299.021428571,294.288571429,300.8,297.1,298.52,299.607142857,296.904285714,305.5,294.3,33.0,142.0,17.85,68.0,75.36857142859999,17.85,15.6757142857,2.1,25.842857142899998,5.4,29.4,22.8,34.5,0.2993714000000001,73.16,57.8,91.6542857143,73.16,18.6071428571,8.3,27.9,10.0,22.8
2007-12-10,,,,,,,0.15144000000000002,298.9,298.971428571,294.77428571400003,300.9,297.0,299.048571429,300.271428571,296.261428571,307.8,294.3,34.2,23.1,31.3,66.72,78.0157142857,31.3,16.13,2.48571428571,25.771428571399998,5.08571428571,28.9,22.2,30.2,0.3138333,83.39,42.68,86.7557142857,83.39,17.91,9.91428571429,28.85,10.25,22.6
2007-12-17,,,,,,,0.1734167,298.668571429,298.757142857,294.977142857,300.4,296.2,297.141428571,298.242857143,296.397142857,306.6,293.3,32.9,261.3,62.11,50.53,80.1785714286,62.11,16.3442857143,2.37142857143,25.0714285714,4.91428571429,28.9,21.7,108.2,0.2698,146.13,89.72,96.0742857143,146.13,18.0342857143,5.68571428571,27.625,9.0,22.4
2007-12-24,,,,,,,0.2072667,298.602857143,298.75,293.928571429,300.8,295.5,297.64,298.728571429,296.36857142900004,304.9,294.3,32.1,28.1,0.0,2.36,75.44857142859999,0.0,15.318571428599999,2.98571428571,25.0857142857,6.24285714286,28.3,21.1,16.8,0.1992,53.57,62.14,93.4685714286,53.57,17.9828571429,7.42857142857,27.7,8.75,21.7
2008-01-01,,,,,,,0.2398143,298.038571429,298.12142857099997,293.51428571400004,299.9,296.6,299.277142857,300.535714286,294.668571429,308.2,294.1,36.0,28.1,0.0,27.99,76.1485714286,0.0,14.911428571400002,1.84285714286,25.4,5.3,29.4,22.2,55.5,0.1914714,19.95,21.4,78.67,19.95,16.26,10.7285714286,28.275,11.575,21.5
2008-01-08,,,,,,,0.3304857,298.142857143,298.228571429,293.595714286,300.0,296.3,296.095714286,296.535714286,295.2,302.1,293.3,31.4,104.4,37.24,37.66,76.13142857140001,37.24,14.98,2.05714285714,24.971428571399997,5.014285714290001,28.3,21.1,64.8,0.4449333,71.84,62.61,95.28,71.84,16.6814285714,5.1,25.8,6.3,22.6
2008-01-15,,,,,,,0.125,297.627142857,297.87142857099997,293.02,300.1,295.3,298.034285714,299.478571429,297.09,305.5,292.4,33.8,125.3,0.0,4.1,75.6428571429,0.0,14.488571428599998,3.0,24.4285714286,5.62857142857,27.8,20.6,2.5,0.1882286,95.97,63.92,94.9685714286,95.97,18.8657142857,8.58571428571,27.4333333333,9.46666666667,21.8
2008-01-22,,,,,,,0.1126143,297.968571429,298.12857142900003,293.635714286,299.5,296.4,297.207142857,298.342857143,296.25,304.8,294.8,31.3,46.3,81.22,27.16,77.1671428571,81.22,15.065714285699999,2.0,24.528571428600006,4.58571428571,27.8,21.1,83.1,0.27797140000000004,102.59,93.43,95.1257142857,102.59,17.84,5.97142857143,42.79765608840809,44.40677648617226,21.9
2008-01-29,,,,,,,0.2233,298.021428571,298.178571429,292.957142857,300.7,294.3,298.398571429,299.971428571,297.011428571,307.6,294.2,32.2,121.2,0.0,2.7,73.5657142857,0.0,14.408571428599998,3.3,24.5714285714,6.44285714286,28.9,20.0,3.1,0.35195,110.0,66.0,93.0,110.0,18.685714285699998,9.08571428571,27.5666666667,8.9,22.8
2008-02-05,,,,,,,0.2328429,297.237142857,297.278571429,291.537142857,299.3,295.4,299.49,300.76428571400004,294.62857142900003,308.4,293.5,34.5,5.1,0.0,19.7,70.6428571429,0.0,13.225714285699999,2.0714285714300003,24.214285714299997,5.15714285714,27.2,21.1,35.9,0.2256429,38.72,28.0,78.13142857140001,38.72,16.2842857143,11.5571428571,27.866666666700002,11.1,20.5
2008-02-12,,,,,,,0.1502,297.838571429,297.907142857,292.94142857099996,299.3,296.5,297.77,299.171428571,296.922857143,306.0,294.8,31.7,9.2,0.0,10.17,74.22857142859999,0.0,14.367142857100001,2.15714285714,24.8,6.24285714286,28.3,21.1,6.4,0.17394289999999998,47.23,103.22,95.7071428571,47.23,18.5571428571,6.71428571429,26.6,8.03333333333,22.1
2008-02-19,,,,,,,0.2460571,297.907142857,298.05714285700003,293.13428571400004,299.6,296.4,297.095714286,298.321428571,295.608571429,304.1,292.9,33.4,115.3,0.0,8.3,74.7857142857,0.0,14.5385714286,1.88571428571,24.9,5.78571428571,28.3,21.7,13.3,0.24095,122.64,33.9,92.37,122.64,17.13,7.614285714289999,28.0,10.8,22.0
2008-02-26,,,,,,,0.2116286,297.765714286,298.071428571,292.50285714299997,299.9,296.3,296.964285714,297.721428571,296.38142857099996,302.3,294.1,32.5,127.6,0.0,6.46,72.66,0.0,13.9671428571,2.28571428571,24.7428571429,5.5,27.8,21.1,12.9,0.3493143,101.33,70.83,96.9271428571,101.33,17.9471428571,5.41428571429,26.85,8.35,22.5
2008-03-04,,,,,,,0.2232429,297.87857142900003,298.007142857,293.052857143,299.9,295.5,297.754285714,299.335714286,295.52,307.9,293.3,33.3,119.6,0.0,6.5,74.6814285714,0.0,14.4742857143,2.61428571429,25.1142857143,6.11428571429,29.4,21.1,13.0,0.16974289999999995,210.83,39.1,88.97285714290001,210.83,17.064285714300002,8.95714285714,27.18,8.88,21.9
2008-03-11,,,,,,,0.1106429,297.595714286,297.642857143,292.197142857,299.5,296.1,298.017142857,299.592857143,295.9,305.5,293.0,33.2,64.4,0.0,9.38,71.9342857143,0.0,13.7214285714,2.08571428571,25.3285714286,5.81428571429,28.9,22.2,4.4,0.1292429,96.05,32.17,89.26857142860001,96.05,17.505714285699998,9.01428571429,26.25,7.8,22.2
2008-03-18,,,,,,,0.1016286,297.404285714,297.435714286,292.205714286,299.8,294.9,296.755714286,297.992857143,295.47571428599997,305.0,293.3,31.7,100.9,0.0,0.9,72.91571428569999,0.0,13.7371428571,3.87142857143,25.2,7.04285714286,30.0,20.6,0.5,0.2383333,91.87,90.5,93.45142857139999,91.87,16.997142857100002,7.214285714289999,18.42419909720209,-5.291923795911117,22.0
2008-03-25,,,,,,,0.3104714000000001,296.958571429,296.957142857,292.095714286,299.7,294.4,297.094285714,297.992857143,295.948571429,303.7,293.1,31.7,282.7,27.19,7.55,74.2471428571,27.19,13.6442857143,2.88571428571,25.0428571429,5.78571428571,30.0,21.1,1.8,0.3366,62.13,53.36,94.0742857143,62.13,17.5071428571,6.55714285714,26.9,8.26666666667,22.6
2008-04-01,,,,,,,0.1193714,298.081428571,298.228571429,293.23571428599996,299.8,296.5,297.694285714,298.842857143,295.854285714,305.4,293.7,33.4,21.1,3.82,3.67,74.6,3.82,14.6628571429,2.7142857142900003,26.2428571429,6.81428571429,30.6,22.2,0.5,0.2700833,107.0,24.9,90.9571428571,107.0,17.4214285714,8.6,27.866666666700002,9.0,22.5
2008-04-08,,,,,,,0.13775710000000002,297.46,297.564285714,292.732857143,299.4,295.8,297.537142857,298.9,296.63285714299997,306.1,292.8,32.8,53.1,16.96,35.0,75.0271428571,16.96,14.184285714300001,2.18571428571,25.0,5.71428571429,29.4,21.7,30.7,0.2843571,71.45,99.96,95.15714285709998,71.45,18.3157142857,7.4,28.3,9.0,21.0
2008-04-15,,,,,,,0.2039,297.63,297.778571429,292.27428571400003,299.7,295.9,297.447142857,298.664285714,295.935714286,305.5,293.8,33.6,61.0,0.0,4.82,72.2857142857,0.0,13.8585714286,2.78571428571,25.3142857143,6.24285714286,29.4,21.7,11.2,0.3026143,79.74,45.96,92.1242857143,79.74,17.5042857143,7.785714285710001,26.8,8.1,21.7
2008-04-22,,,,,,,0.07731429,298.672857143,298.69285714299997,294.28,300.9,295.9,296.76,297.414285714,296.38285714299997,301.9,293.7,33.0,85.9,0.0,2.17,76.96,0.0,15.671428571400002,3.95714285714,27.0428571429,7.514285714289999,31.7,23.3,0.3,0.2706,42.05,62.52,97.9714285714,42.05,17.9642857143,4.88571428571,26.65,7.7,21.6
2008-04-29,,,,,,,0.1027286,298.492857143,298.55,294.527142857,301.1,296.4,298.07285714299996,299.414285714,296.741428571,306.3,293.1,32.5,31.2,78.6,25.37,78.7814285714,78.6,15.918571428599998,3.12857142857,26.528571428600006,7.05714285714,33.3,21.7,75.2,0.06172857,42.12,115.99,93.66285714290001,42.12,18.3985714286,8.68571428571,27.866666666700002,8.0,22.7
2008-05-06,,,,,,,0.08204286,298.47571428599997,298.55714285700003,294.395714286,300.8,296.7,295.97571428599997,296.87142857099997,294.66571428599997,304.5,290.6,32.4,18.0,12.56,21.83,78.23,12.56,15.791428571400001,2.5714285714300003,26.0714285714,5.55714285714,30.0,22.2,34.3,0.1361571,50.5,47.1,93.15857142860001,50.5,16.18,6.97142857143,26.6,8.96666666667,20.6
2008-05-13,,,,,,,0.15108329999999998,299.455714286,299.357142857,295.30857142900004,302.2,296.4,294.85,295.421428571,293.244285714,304.4,288.5,31.0,6.1,3.66,4.12,78.27,3.66,16.6742857143,4.42857142857,27.9285714286,7.785714285710001,32.8,22.8,3.0,0.1963857,30.08,18.08,91.5042857143,30.08,14.78,7.385714285710001,26.1666666667,7.9,18.0
2008-05-20,,,,,,,0.1243286,299.69,299.728571429,294.402857143,303.0,296.9,296.268571429,296.935714286,295.638571429,303.4,291.7,31.5,58.2,0.0,2.2,73.0157142857,0.0,15.7757142857,4.34285714286,28.0571428571,6.27142857143,33.3,24.4,0.3,0.2210167,45.69,59.4,96.62142857139999,45.69,17.1442857143,5.95714285714,26.35,8.85,21.4
2008-05-27,,,,,,,0.06226667,299.78,299.671428571,294.76,302.3,297.3,296.741428571,297.69285714299997,295.994285714,304.1,293.8,32.3,76.1,0.76,4.36,74.08428571430001,0.76,16.1371428571,3.54285714286,27.6142857143,7.085714285710001,33.3,23.3,84.1,0.12245,72.04,134.66,96.02571428569999,72.04,17.52,5.75714285714,27.2,9.2,21.7
2008-06-03,,,,,,,0.132,299.768571429,299.728571429,295.314285714,301.9,297.6,296.4,297.357142857,295.21,304.4,292.2,31.1,13.6,71.17,22.55,76.5571428571,71.17,16.6671428571,2.85714285714,28.0,5.17142857143,32.8,25.0,27.7,0.1951857,30.09,73.01,93.9828571429,30.09,16.711428571400006,6.77142857143,26.9,7.55,20.4
2008-06-10,,,,,,,0.13227139999999998,300.062857143,300.007142857,295.65,302.4,297.5,296.187142857,297.364285714,293.891428571,305.8,288.2,31.1,6.4,48.99,13.1,76.8442857143,48.99,17.01,3.15714285714,27.4,6.04285714286,31.1,23.3,91.7,0.29374290000000003,13.27,12.9,88.81,13.27,15.375714285699999,9.3,23.00597815253613,3.4493960158040764,17.8
2008-06-17,,,,,,,0.14437139999999998,300.484285714,300.578571429,295.99714285700003,303.5,297.5,296.742857143,297.65,295.934285714,304.4,293.8,31.1,79.8,30.81,7.2,76.87,30.81,17.42,3.9,28.7571428571,6.985714285710001,34.4,24.4,0.3,0.2240286,111.18,57.87,95.86,111.18,17.4471428571,6.95714285714,13.073912610144504,-3.55241593678371,21.0
2008-06-24,,,,,,,0.1005714,300.601428571,300.62142857099997,296.268571429,302.5,298.5,296.458571429,297.25,295.19285714299997,304.8,291.2,31.1,93.5,8.02,17.1,77.3957142857,8.02,17.678571428599998,2.78571428571,28.657142857100002,6.24285714286,32.8,23.9,28.7,0.1970429,89.88,61.8,93.7957142857,89.88,16.7128571429,7.385714285710001,-5.340218474638789,-13.906039841959302,18.0
2008-07-01,,,,,,,0.1554286,300.49714285700003,300.528571429,296.411428571,302.3,298.7,296.542857143,297.80714285700003,293.83,304.9,290.7,31.1,1.3,17.52,11.9,78.5342857143,17.52,17.8085714286,2.22857142857,28.4571428571,4.62857142857,31.1,25.0,2.9,0.30482859999999995,0.0,9.4,86.5242857143,0.0,15.2857142857,9.44285714286,-34.68043694927767,-28.062079683918633,20.8
2008-07-08,,,,,,,0.2602857,300.214285714,300.342857143,295.82428571400004,301.7,299.0,296.54571428599996,297.478571429,293.594285714,305.9,290.5,31.1,0.0,16.37,19.86,77.02142857140001,16.37,17.2014285714,2.02857142857,27.714285714299997,5.91428571429,31.1,23.9,22.1,0.15385,0.0,7.47,85.6557142857,0.0,15.08,9.27142857143,-77.39076466123606,-46.471139446857606,21.0
2008-07-15,,,,,,,0.1958429,300.448571429,300.607142857,296.17714285700004,302.3,298.7,296.078571429,297.407142857,294.69142857099996,304.6,291.8,31.1,44.2,4.34,5.49,77.6157142857,4.34,17.571428571400002,2.61428571429,28.785714285700003,5.014285714290001,31.7,26.1,0.0,0.2323857,62.84,27.33,93.05571428569999,62.84,16.1428571429,8.44285714286,-135.91522345797785,-69.58382311497212,21.0
2008-07-22,,,,,,,0.2776833,300.598571429,300.721428571,296.512857143,302.3,298.9,296.54571428599996,297.314285714,295.00285714299997,306.8,287.8,32.4,18.1,3.39,13.62,78.56,3.39,17.94,2.58571428571,28.6857142857,6.31428571429,32.8,24.4,7.1,0.3270167,52.36,47.59,92.77714285709999,52.36,16.5828571429,8.6,26.6,9.775,20.8
2008-07-29,,,,,,,0.1090667,300.73,300.885714286,296.202857143,302.7,299.2,297.044285714,298.5,295.37,307.5,292.9,33.4,36.4,13.73,8.7,76.52142857140001,13.73,17.608571428599998,2.8,28.985714285700002,6.17142857143,32.8,25.0,5.1,0.3548,44.63,39.0,92.04857142860001,44.63,16.8728571429,9.77142857143,26.68,11.24,20.6
2008-08-05,,,,,,,0.1941857,300.741428571,300.842857143,297.047142857,302.5,299.1,297.31,298.571428571,295.505714286,307.4,292.6,34.2,18.1,50.94,43.5,80.3714285714,50.94,18.5471428571,2.42857142857,28.3571428571,5.85714285714,32.2,23.9,37.6,0.2002,32.45,143.35,91.09285714290002,32.45,17.0571428571,9.74285714286,27.4,12.1,18.5
2008-08-12,,,,,,,0.0589,301.15,301.285714286,296.912857143,303.3,299.0,297.214285714,298.5,295.347142857,305.6,292.7,34.8,11.0,4.28,7.82,77.9685714286,4.28,18.4185714286,2.74285714286,29.214285714299997,6.34285714286,33.9,25.0,1.8,0.4303714,26.03,39.69,90.72714285709999,26.03,16.8471428571,9.34285714286,27.9,11.225,19.8
2008-08-19,,,,,,,0.2406,300.73571428599996,300.814285714,296.828571429,302.6,298.6,299.228571429,300.30714285700003,294.418571429,310.2,291.8,38.6,7.9,31.97,65.9,79.5471428571,31.97,18.3557142857,2.54285714286,28.971428571399997,5.32857142857,32.2,24.4,54.9,0.2833,12.88,33.0,78.2771428571,12.88,15.998571428599998,13.5571428571,28.0,14.075,19.2
2008-08-26,,,,,,,0.2260833,301.022857143,301.135714286,297.218571429,303.2,298.9,298.57428571400004,300.142857143,295.092857143,310.4,292.7,35.1,44.0,19.67,31.6,79.86428571430001,19.67,18.7771428571,2.7,28.8571428571,5.47142857143,32.2,24.4,16.2,0.3181857,58.2,37.0,84.49142857140001,58.2,16.6528571429,10.7428571429,27.8333333333,12.5333333333,20.4
2008-09-02,,,,,,,0.1904167,301.22571428599997,301.314285714,297.4,303.5,298.9,298.531428571,300.071428571,294.861428571,309.3,293.2,36.2,8.1,60.56,50.0,80.0242857143,60.56,19.0914285714,3.37142857143,29.3571428571,6.41428571429,35.0,25.0,6.9,0.3398,34.59,29.0,83.05,34.59,16.4657142857,10.6571428571,27.35,13.225,20.4
2008-09-09,,,,,,,0.1464,300.804285714,300.935714286,297.275714286,303.6,298.8,296.921428571,298.242857143,295.484285714,305.9,293.4,36.2,16.5,126.68,58.4,81.3242857143,126.68,18.9014285714,2.98571428571,28.3857142857,6.42857142857,34.4,23.3,45.1,0.2319,86.14,59.1,92.6528571429,86.14,17.03,7.685714285710001,27.9666666667,12.583333333299999,20.8
2008-09-16,,,,,,,0.2516667,300.757142857,300.87142857099997,297.081428571,303.3,298.9,297.588571429,298.428571429,295.30714285700003,306.7,292.1,35.6,50.1,48.44,28.1,80.44857142859999,48.44,18.595714285699998,3.11428571429,28.228571428600002,6.27142857143,32.8,24.4,20.4,0.2168,65.43,53.5,88.52571428569998,65.43,16.8185714286,8.57142857143,27.8,11.6,20.7
2008-09-23,,,,,,,0.2826857,300.37857142900003,300.45,296.535714286,303.3,298.1,297.66,298.62142857099997,295.49,309.3,292.7,37.0,26.9,153.79,136.91,79.8614285714,153.79,18.0342857143,2.8142857142900004,27.4,5.85714285714,32.2,22.8,146.3,0.41495,61.38,63.27,90.18142857139999,61.38,17.0471428571,8.15714285714,27.75,12.45,20.8
2008-09-30,,,,,,,0.2718857,300.564285714,300.771428571,296.88285714299997,303.4,297.4,299.178571429,301.15,294.761428571,310.2,292.4,36.0,1.0,54.96,37.5,80.42,54.96,18.428571428599998,3.05714285714,28.3571428571,7.05714285714,34.4,22.2,37.1,0.3930857,24.28,121.3,79.5028571429,24.28,16.3314285714,12.7857142857,29.693076728183307,16.988010097626848,19.6
2008-10-07,,,,,,,0.1860857,300.715714286,300.742857143,296.164285714,303.0,298.7,300.101428571,301.407142857,295.361428571,310.4,294.0,37.0,57.7,6.16,21.1,76.3614285714,6.16,17.6171428571,2.91428571429,28.1714285714,5.94285714286,31.7,24.4,8.5,0.1605571,69.47,53.9,78.4542857143,69.47,17.018571428599998,12.014285714300001,30.0333333333,13.9666666667,21.5
2008-10-14,,,,,,,0.1524571,300.234285714,300.278571429,296.2,303.4,298.0,298.35,299.9,295.91571428599997,310.5,292.7,34.7,24.9,60.42,40.4,78.6585714286,60.42,17.6585714286,3.12857142857,27.214285714299997,6.2,32.8,22.8,73.0,0.2882,69.39,67.9,88.85714285709999,69.39,17.5271428571,9.97142857143,26.45,9.1,21.0
2008-10-21,,,,,,,0.3363143,299.734285714,299.87857142900003,295.888571429,302.6,297.8,297.86714285700003,298.98571428599996,296.701428571,305.0,292.7,35.5,24.2,91.7,22.7,79.4928571429,91.7,17.3371428571,2.52857142857,27.014285714299998,5.32857142857,31.7,23.3,16.5,0.3291571,52.65,111.9,93.8542857143,52.65,18.3885714286,8.71428571429,27.3333333333,10.0666666667,21.5
2008-10-28,,,,,,,0.07362857,300.352857143,300.55714285700003,295.407142857,302.2,298.4,298.372857143,299.8,296.825714286,308.5,294.0,35.0,0.0,0.0,9.9,74.5057142857,0.0,16.8114285714,2.5714285714300003,27.6428571429,5.74285714286,31.1,23.9,6.4,0.1617429,43.6,149.1,92.6085714286,43.6,18.4842857143,8.57142857143,27.4,11.35,21.2
2008-11-04,,,,,,,0.1438,300.077142857,300.142857143,296.432857143,302.6,298.2,298.464285714,299.528571429,297.468571429,307.2,293.1,35.6,109.0,12.23,58.03,80.61857142859999,12.23,17.891428571400002,2.6,27.6142857143,5.75714285714,31.1,24.4,36.6,0.5010286,57.85,107.48,95.29,57.85,19.252857142899998,7.085714285710001,27.82,12.1,21.2
2008-11-11,,,,,,,0.2376,300.137142857,300.292857143,295.854285714,303.3,297.9,298.49857142900004,300.221428571,296.01,309.6,293.7,36.0,42.6,12.64,19.6,77.6342857143,12.64,17.3057142857,3.3,27.3857142857,5.92857142857,30.6,23.9,6.4,0.3042857,60.36,63.9,88.3285714286,60.36,17.6257142857,10.0142857143,28.3,12.8666666667,20.5
2008-11-18,,,,,,,0.2210429,299.712857143,299.757142857,295.664285714,301.9,298.0,298.89,300.30714285700003,297.741428571,307.2,295.2,34.5,10.6,22.49,49.42,78.64,22.49,17.108571428599998,2.51428571429,26.8142857143,5.71428571429,30.6,23.3,56.9,0.1930571,59.44,199.52,94.1414285714,59.44,19.6171428571,7.814285714289999,27.9666666667,12.1,21.7
2008-11-25,,,,,,,0.1884,299.35571428599997,299.44285714299997,294.76428571400004,301.6,297.8,298.53,299.721428571,297.577142857,306.1,294.7,33.5,59.0,9.3,31.83,75.9971428571,9.3,16.1671428571,2.14285714286,26.485714285700002,5.45714285714,30.0,22.8,32.8,0.2510143,81.11,90.68,95.26,81.11,19.3885714286,7.1,26.1,8.35,21.0
2008-12-02,,,,,,,0.1455833,298.582857143,298.714285714,292.44,300.5,296.7,298.111428571,299.12857142900003,297.044285714,305.2,293.4,33.7,80.0,3.64,0.72,68.94428571430001,3.64,13.985714285699999,2.5714285714300003,25.228571428600002,6.4857142857099985,28.9,21.7,4.1,0.1643667,45.03,139.55,94.64,45.03,18.7785714286,7.1428571428600005,26.96,10.64,21.0
2008-12-09,,,,,,,0.2926429,298.552857143,298.571428571,293.29,300.0,296.7,298.651428571,300.214285714,296.182857143,308.9,295.1,35.0,17.2,0.0,9.52,72.79,0.0,14.725714285699999,1.9142857142900005,25.5571428571,5.65714285714,28.9,22.2,11.2,0.2894167,64.03,53.25,88.5514285714,64.03,17.7842857143,9.2,27.8,11.175,21.2
2008-12-16,,,,,,,0.2890286,298.575714286,298.6,294.054285714,300.2,297.2,298.528571429,300.257142857,296.847142857,306.3,295.2,35.0,51.0,7.75,25.75,76.2185714286,7.75,15.45,2.08571428571,26.271428571399998,6.11428571429,30.6,21.7,37.9,0.1783857,70.92,57.61,91.77714285709999,70.92,18.5728571429,9.05714285714,27.825,12.15,20.5
2008-12-23,,,,,,,0.1993143,297.788571429,297.914285714,292.737142857,299.9,294.9,299.55714285700003,300.771428571,295.594285714,308.3,293.9,35.4,0.5,0.0,17.5,73.7785714286,0.0,14.2857142857,2.6,25.0714285714,6.02857142857,28.9,20.6,11.7,0.2634125,55.11,41.6,81.86857142859999,55.11,17.2485714286,10.3428571429,28.08,12.02,21.2
2009-01-01,,,,,,,0.16078570000000006,299.194504811258,299.3064618801016,295.13128053293576,301.43191709844564,297.32435233160624,299.55714285700003,300.771428571,295.594285714,308.3,293.9,35.4,0.5,-95.27927328558376,-71.70829693856375,59.218021778120885,-95.27927328558376,8.406621370773799,1.4626388471216174,17.10013553749593,-0.8354997954258572,11.19903288456544,20.89038236952699,-237.72185634691698,0.15128570000000002,36.460229062316074,-422.54363976701654,-4.982034892315198,36.460229062316074,3.1533626081855743,24.11764318627378,30.737252683463097,4.3694966157451915,29.22807535949842
2009-01-08,,,,,,,0.35324,297.75142857099996,297.95,292.74714285700003,300.3,294.3,297.72571428599997,299.007142857,296.784285714,304.6,294.2,34.8,86.1,0.0,3.45,73.9542857143,0.0,14.2857142857,2.87142857143,25.0714285714,6.2,28.9,20.6,3.6,0.2299167,52.28,93.55,95.22285714290001,52.28,18.461428571400003,7.5,27.2666666667,11.1,21.1
2009-01-15,,,,,,,0.17193329999999998,298.291428571,298.535714286,294.052857143,299.8,297.2,296.682857143,297.414285714,296.418571429,304.0,295.2,33.3,72.8,0.0,6.5,77.5228571429,0.0,15.421428571400002,1.98571428571,25.9285714286,6.02857142857,29.4,22.2,8.5,0.1884857,72.03,149.77,98.61,72.03,17.9957142857,3.71428571429,27.18,10.24,21.1
2009-01-22,,,,,,,0.1108286,297.921428571,298.107142857,294.185714286,300.2,296.4,296.55,297.51428571400004,295.137142857,303.5,292.7,34.0,11.2,9.09,29.9,80.02,9.09,15.5385714286,2.5,25.9,6.11428571429,31.1,21.7,18.6,0.1884571,76.16,53.81,92.46714285709999,76.16,16.641428571400002,6.4857142857099985,27.5666666667,10.7,21.8
2009-01-29,,,,,,,0.2114667,298.042857143,298.242857143,294.595714286,299.8,296.6,297.495714286,298.8,296.51428571400004,304.4,294.0,33.9,67.8,0.0,21.1,81.3328571429,0.0,15.9528571429,2.28571428571,26.1857142857,6.5142857142900015,31.1,21.7,22.6,0.16673329999999995,118.54,66.1,94.92857142860001,118.54,18.13,8.14285714286,27.65,11.65,21.1
2009-02-05,,,,,,,0.1229,297.89,298.078571429,293.738571429,300.4,295.6,297.405714286,298.19285714299997,296.84,302.7,294.5,35.0,44.1,0.0,12.0,77.83,0.0,15.1085714286,2.78571428571,25.5714285714,5.78571428571,30.0,21.7,11.7,0.2799143,149.06,93.3,97.00714285709999,149.06,18.4842857143,5.18571428571,27.4666666667,12.333333333299999,21.0
2009-02-12,,,,,,,0.2572,297.542857143,297.73571428599996,293.19,300.0,295.7,297.32285714299996,298.471428571,296.194285714,305.7,292.9,35.0,14.0,0.0,32.43,76.9514285714,0.0,14.607142857100001,2.32857142857,25.3571428571,6.4,30.6,21.7,62.8,0.1702714,60.51,48.72,94.2342857143,60.51,17.7657142857,7.17142857143,28.1,12.333333333299999,21.2
