,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_ndvi_nw,iq_reanalysis_tdtr_k,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_ndvi_ne,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_station_precip_mm
2003-06-11,-0.012797970297831293,0.162823543809245,0.2161734910099443,0.23768190035949718,0.23806551728119166,0.17350982884805602,0.028199021448929856,730.2558193565346,0.1649100755403323,299.8454588991792,299.99062516684313,295.6897782139197,301.8325604468765,297.9258828888135,78.1342786634968,21.873508564069922,-4357.09592694696,-7304.070739109069,-4357.09592694696,-72.00280491274316,-57.83749063141295,0.25376254269954146,299.831706747417,299.97439514910053,295.72819255781155,301.86024374022367,297.9211180239191,78.38317621885523,21.989818923603863,296.45912689821427,297.52288207485117,294.98147936928297,304.9059654608753,292.00145819594906,92.74115413677099,16.508899042060946,33.432287021412975,21.676140875498373,38.40179799709898,19.958779390014822,38.40179799709898,17.111908862147693,2.5658520193273353,27.597336615200117,6.477790089359545,31.754672163527548,23.267932055194517,5737.3171080984175
2003-06-18,-0.01670839409520722,0.1645797685150247,0.2149232796371786,0.2385064922114175,0.23815883674552207,0.17400362578051554,0.03164063392492038,713.502604909474,0.16719892105772677,299.91647952946215,300.0612488359568,295.8378925187634,301.8356167229514,298.03841731601636,78.51285830884824,21.902100522370997,-4260.041234049015,-7138.557099100202,-4260.041234049015,-69.78910709766205,-56.20000370530761,0.2523487420615779,299.9105932267935,300.0510212192638,295.8548737980008,301.8902066993773,298.0251990337359,78.61716758569312,21.83715685698342,296.42463884292704,297.49918001662746,294.74612958533936,305.0869768210063,291.76349261889237,91.78545844331558,16.272193237648434,33.399302817413655,21.471983906071795,34.96470589995099,20.610126126268106,34.96470589995099,17.2429452747297,2.534353700567635,27.691150126991502,6.375421313395699,31.78909876097821,23.399512200504393,5593.648135531694
2003-06-25,-0.020530552799827295,0.16788731273685248,0.21093736728821202,0.23658807383483876,0.23778876658178222,0.17585268033916063,0.034691363996114215,695.7281787951943,0.16831487241249066,299.9934111149066,300.14100512637503,296.027135171863,301.88565980576345,298.1784169050639,79.04810614591716,18.99787501352694,-4156.819717280567,-6961.139511577785,-4156.819717280567,-67.42961462639505,-54.47331809846219,0.2494518833449863,299.9880153415322,300.12530077060603,295.98470446513164,301.93089022454404,298.1263771336387,78.8722155004405,21.67762755424103,296.42231429509326,297.5204832232763,294.51151306447554,305.3278581626432,291.51938870406315,90.68828515553372,16.038688809941252,33.37570571545209,21.245213229314327,32.30988910596879,21.501461087155324,32.30988910596879,17.377749487305415,2.505398948512607,27.778185896065096,6.292166788856133,31.853448617600854,23.5089346486439,5442.318052073941
2003-07-02,-0.019279501374707825,0.17177469372052226,0.20588848580707342,0.234351501497741,0.2384238417965775,0.1792025887769962,0.03849826706332228,676.9829051573761,0.17943388037675836,300.086460822337,300.22009491822996,296.15099338395186,301.93267826383834,298.2538256709801,79.1971692666837,19.780855070548924,-4047.821060301736,-6772.370698560029,-4047.821060301736,-64.90732090640813,-52.63281519729935,0.24749044822444027,300.0640347563326,300.19610349941115,296.1057448537696,301.98040239486846,298.2168424454958,79.0921781098537,22.060261558603663,296.47322689942996,297.6053875606623,294.28431053368905,305.6297010749676,291.2732707592713,89.38449908674143,15.81633336724961,33.37097333061783,20.997879757212882,30.828998248888993,22.682450949255625,30.828998248888993,17.50431731831842,2.4806693770345647,27.847037374684202,6.227586254408411,31.918194476434085,23.582195787047482,5283.171712810174
2003-07-09,-0.012322979626309558,0.17517677500256046,0.20188218269560337,0.23158359244335228,0.2401379844978446,0.18249796542131524,0.04102462797309943,657.2709795697592,0.1847528989357907,300.1253439504563,300.24287519236174,296.23218268212065,301.96605415620644,298.2996887544133,79.40005669002672,21.927528341276435,-3932.742414583452,-6572.578395292163,-3932.742414583452,-62.20646373121417,-50.65411855034472,0.24681354509285197,300.1352098478145,300.26173861585494,296.2173771569973,302.03921783309977,298.2995646546762,79.29114385344377,22.90488652056441,296.57809109970503,297.75112229705144,294.07522027379963,305.95260143004657,291.03947978294207,87.92199227543465,15.615223598044162,33.37503879171553,20.750074604566294,30.803552728452736,24.192644929920267,30.803552728452736,17.622540428841027,2.459303070721054,27.889247832345053,6.178708976339615,31.967956195624406,23.626674154376758,5116.92886571493
2003-07-16,0.0006005828465303342,0.1783077909638418,0.20007137907269903,0.23088322010124648,0.2442396079604777,0.18533245509095295,0.03921313371534841,636.5272782089887,0.18867282531097354,300.203525854026,300.3224535495717,296.3394717972048,302.0324428409705,298.3851527640159,79.55127309650813,24.886383561579144,-3811.3650627639145,-6361.570941036567,-3811.3650627639145,-59.34716663614381,-48.586231243622024,0.24886027951775014,300.20796486187623,300.3307452443126,296.32563942288874,302.11239584487555,298.38187707675837,79.46824739897241,23.950797589976045,296.7051797884798,297.91449564388796,293.8920479101244,306.25970769842763,290.85409716420304,86.47476764783478,15.441518808588949,33.39845629021337,20.549796908061793,31.859529245869098,25.526289781652444,31.859529245869098,17.738723450021947,2.4442489432132484,27.91776214339631,6.143705499395637,32.01678171035291,23.671158126806915,4945.136094325222
2003-07-23,0.016717882863976158,0.1812693319457843,0.2009316009160448,0.23257710286550748,0.24983309726274908,0.1874875345717189,0.03847359180351436,614.7098087401828,0.18533897997325677,300.29118045027616,300.397570589464,296.451130246054,302.1650885465283,298.46727519423837,79.66386032065887,24.228272042096687,-3683.556093047373,-6139.49648055993,-3683.556093047373,-56.34443683415884,-46.44290434932918,0.2534998921267,300.28118012846977,300.40097648416867,296.4306776664193,302.20125957786354,298.4631116576155,79.6285944766421,24.81503027072006,296.84604899753646,298.0814139545296,293.7558312466944,306.5616490770465,290.7866549547007,85.17179229708468,15.312190912460503,33.452455907290975,20.461982760808425,33.25221440664072,26.89971562742421,33.25221440664072,17.85310841013765,2.4442945758880903,27.946416065973548,6.1265323031955985,32.067778876827646,23.755566853611498,4767.86169663351
2003-07-30,0.03223290306615982,0.18444218293159045,0.20475808870889894,0.23507639913530673,0.2561126493189103,0.1900597576093251,0.038569791371114825,591.8342439281987,0.1866878354374145,300.33637362348,300.45464452685144,296.59401016427614,302.2104712851921,298.6024393517421,80.14912205508958,26.82142250124233,-3548.5544363046065,-5906.181156203151,-3548.5544363046065,-53.19076139049139,-44.21660709498974,0.25943010105815867,300.3519334188759,300.47142199048255,296.5311207827896,302.2970116928485,298.54305353661584,79.78167250832242,25.80170753634189,297.00099551943,298.24932567994085,293.6960747487499,306.88055597943503,290.8112907675092,84.16431695550357,15.255858064413058,33.56049292463564,20.470414649871397,35.596220999577625,28.399079188694778,35.596220999577625,17.96482941178608,2.4530337014559795,27.971469065234576,6.1279068295221775,32.112412084145966,23.85712311837393,4584.704383556731
2003-08-06,0.046619343307349154,0.18729144034353312,0.2115183899170157,0.2393322042982794,0.2636572717372034,0.19329244446783742,0.04070431540825056,567.9358190603089,0.19375303074833342,300.4224021183482,300.54220266222035,296.6763457586615,302.3376333656373,298.67762586529346,80.14368284693221,25.003947274064434,-3406.997484723106,-5661.748278032988,-3406.997484723106,-49.90184219060757,-41.90053769019141,0.2671619206203242,300.4253028982035,300.54472252718375,296.6184369295902,302.4096806621179,298.61062234954795,79.86098909135156,26.589180766012774,297.1613978856368,298.41441610022787,293.6962437781074,307.19887906170015,290.8751010216258,83.42587077952246,15.259821867998438,33.71346722220924,20.498743009575993,38.552857024655,29.62009239775979,38.552857024655,18.06438425091971,2.4817313422588017,27.995824114921597,6.155419658946006,32.16905918044339,23.941893052552423,4394.069840096869
2003-08-13,0.05961119355390254,0.18945967466516958,0.2204129365326611,0.24456834246749887,0.2720665981663746,0.19641752183766836,0.043925265837367077,543.0205792965135,0.1979944014517227,300.51643448724286,300.6234333397809,296.73542259313035,302.51195170233285,298.7278355359448,79.99872665785038,26.55265029683226,-3260.182758603245,-5406.361355889589,-3260.182758603245,-46.49413426425599,-39.5108218624664,0.27586689492823596,300.4987223136432,300.6179921682347,296.69358287851105,302.5363159036908,298.66426344690626,79.88346635720852,27.69811177046379,297.3135910819875,298.575970068346,293.7429083122994,307.4996812866915,290.9560357559182,82.96040658807465,15.312321122751527,33.873789378320424,20.511662037901296,42.278151045964904,30.78676024789318,42.278151045964904,18.152589659795087,2.5246203811694823,28.018333466136422,6.2042272127531595,32.24457547994371,23.991193633576408,4194.819208755158
2003-08-20,0.0716656257425592,0.1912576178208964,0.23002394618603872,0.24952539703844379,0.2800401963332042,0.19921016741791528,0.04754031877446555,517.1452120923204,0.197301137442442,300.6106632251814,300.7131155513168,296.80302809832597,302.68821428780325,298.7630867583688,79.89560868607444,30.01675843755025,-3107.9252029508352,-5140.485861420631,-3107.9252029508352,-42.96834434110497,-37.047433726183954,0.2842019328899554,300.56803472810674,300.68960422609155,296.75973837221386,302.66732312751725,298.7046380384475,79.88258603625263,29.04012045765679,297.4604511639123,298.7372276583819,293.8148341047544,307.7991987761119,291.0355610055159,82.65695704630394,15.393623237360226,34.026279102899046,20.499692690793424,46.810649542380844,31.816284715359245,46.810649542380844,18.23202952232519,2.57259794951922,28.04036997499489,6.26373674008371,32.33477446225105,24.014757834723575,3987.640832110308
2003-08-27,0.08188044821761832,0.19343448366707966,0.23725447033394437,0.2524027297851003,0.2857837128953045,0.20236607957830213,0.05052689979675649,490.3475379353622,0.20370234810960197,300.67160764103903,300.7862892201582,296.9083661422603,302.84159559777595,298.77041460002476,80.12059686136406,34.347698331579124,-2949.8701747525483,-4864.530455447733,-2949.8701747525483,-39.32940256707661,-34.54630421040929,0.2895365027439354,300.62822442984015,300.7559110843889,296.81658359936625,302.79359161926425,298.73275160273397,79.87880207187453,30.19028254723038,297.60368625625415,298.88910473878195,293.915558027445,308.0933528815936,291.1080371969636,82.50646859140183,15.506223941790509,34.173723670296866,20.490883854447627,51.273340169386664,32.503509349607185,51.273340169386664,18.301774183482575,2.619883433350469,28.059765579904923,6.314292912175423,32.4397476027574,24.028659432737147,3773.759993704036
2003-09-03,0.08866590325198903,0.19555882822709428,0.24336354119147954,0.2548567008703032,0.29084386250953465,0.2052346539643215,0.051788055355172904,462.6263272999786,0.2099471932021344,300.73256861165686,300.8704103128234,296.985034572827,303.00269992977354,298.7912778440985,80.21006150830253,31.630386372373565,-2785.551572468132,-4578.528889931738,-2785.551572468132,-35.575953738967655,-32.025507648533676,0.2936951509411088,300.6791117383146,300.81550799794877,296.8543950402546,302.9096410226681,298.7527473169709,79.82637266833879,30.512039028310824,297.73975746815495,299.02357329950786,294.0476532745195,308.38819252215916,291.2032984097527,82.53090417416584,15.649466199908645,34.3159223020366,20.49449365321166,54.586569663238734,32.47402122736246,54.586569663238734,18.350475228984514,2.6689430037223127,28.077639076330833,6.359244326951509,32.5603098116234,24.0407924368757,3552.977508380078
2003-09-10,0.08580396816610153,0.1958614233113312,0.24817042554013505,0.25831581862757824,0.2956852878086935,0.20713922218098282,0.051519497734654376,433.9633004096104,0.21743010913828276,300.8131370636163,300.9779776791939,296.9743380809549,303.2236711737928,298.8298391133356,79.78446514078155,29.282085735472286,-2614.7763415602967,-4282.957071756944,-2614.7763415602967,-31.691066202052752,-29.488654552027583,0.2964480923268853,300.71865747090504,300.86346200477544,296.865384677065,303.0064073829357,298.76444164842263,79.69695200411418,30.6130761816614,297.87316159004496,299.1569782652525,294.2665942009211,308.630607192127,291.36367808973375,82.94928535331688,15.872214227298231,34.459734224215325,20.561027525703015,57.10792204274732,31.80162844334823,57.10792204274732,18.369456255583504,2.7198784931442397,28.0889290922129,6.405413146643086,32.67414827880049,24.029471433410922,3326.64224798698
2003-09-17,0.07942579201942021,0.19366702211813824,0.25270352193923884,0.26282828403847175,0.29970550450961375,0.2069631623890541,0.05123751297239805,404.38199108547997,0.22023029909707786,300.8622505277379,301.03474687307136,296.9361384470263,303.34861542488545,298.8337969653346,79.3748481537639,28.614150203678438,-2438.3523558918387,-3978.469129741192,-2438.3523558918387,-27.69058978938847,-26.936194850772154,0.2989380485677945,300.73863814994104,300.88782801675256,296.85388416077944,303.0590065167791,298.76245527039396,79.54983595728781,30.98324098440499,297.993040453727,299.28207206520636,294.53914444065174,308.7913771548802,291.5731235302817,83.67232214645541,16.146728317987805,34.59615845989011,20.68626837831833,60.15184484170399,31.524496914619306,60.15184484170399,18.363194244589195,2.754231318909356,28.070521264776986,6.448602195628168,32.72211779796788,23.978287661693123,3094.3432756764814
2003-09-24,0.07461686774785664,0.18915285963001585,0.2560822946287701,0.26634650605885934,0.3009698087267425,0.20411115952198347,0.04985466437384277,373.94670974242035,0.21726642520335931,300.8545676341284,301.01776118513686,296.929380568126,303.2824715838311,298.8439377739883,79.36687907172382,33.21309103389757,-2257.3403543848544,-3667.455334894359,-2257.3403543848544,-23.583921675788588,-24.34906759990554,0.29928861840887666,300.7332168232409,300.88211307948956,296.8252376835183,303.0529450790723,298.74559918207945,79.43759383146572,31.830034184071824,298.12152852126985,299.42980143351036,294.839643350856,308.8718583940001,291.860387123735,84.47425226915716,16.44871016074603,34.70701454855247,20.906930601193054,63.63061106275209,32.06651380799301,63.63061106275209,18.337037866273477,2.7638682359587414,28.01328252913342,6.480366448079581,32.688088665685164,23.894007707956643,2855.731538992375
2003-10-01,0.07016765644325504,0.18281946393261192,0.2573097379889372,0.26857762149018277,0.29987741749496527,0.19860666729549323,0.04725426687789837,342.7078270186903,0.20681266801348655,300.85883461107636,301.0207656610712,296.8838647355413,303.21202502195496,298.88228316188923,79.12645302014533,29.15775058511035,-2072.7639119429514,-3350.839050455019,-2072.7639119429514,-19.380964572526864,-21.706207349459874,0.29740584356099053,300.7028462544679,300.84857176683323,296.7750802566714,303.0002393639748,298.7084807846869,79.33943007608308,32.4027660246928,298.24251121885203,299.5772643007095,295.1192002386671,308.91412232539653,292.1501845918823,85.2137837214175,16.731247478815014,34.79225050700211,21.142351303723753,66.7735501758869,33.47345819838465,66.7735501758869,18.286107331563517,2.758937525577316,27.924862865272537,6.48920851300487,32.590599921697105,23.811311784305136,2611.8091302793473
2003-10-08,0.05854234252792418,0.1753571106304629,0.2584807795743426,0.2711751046342948,0.2995459810503729,0.1914417264879747,0.044731829646402634,310.6674015915487,0.19419945923860188,300.79533622827427,300.9457944329298,296.7610831243749,303.08322035165264,298.79649606426585,78.84044480801394,28.958003651090895,-1884.272708865814,-3031.054301874712,-1884.272708865814,-15.088451371149858,-19.01038784715638,0.296394632410157,300.6406110417093,300.77990844082717,296.7025056195819,302.9044587388588,298.6360238405618,79.28384630296335,33.6267883520138,298.33790062009064,299.69610837517854,295.35632007512294,308.9065594422034,292.4136847188833,85.86923877116486,16.972113550203368,34.84151304914922,21.353484617526664,70.11698374236009,35.917193270523164,70.11698374236009,18.209585830464654,2.741825650177835,27.801889555247488,6.493006129338328,32.47161608283798,23.69800616851235,2362.5728005785495
2003-10-15,0.04439210879341614,0.1680495237406998,0.2608741888625534,0.27436473855100607,0.3007055028232222,0.18370891003108752,0.042330107253471944,277.8615661356598,0.18771750197118736,300.70368263208337,300.83931047535305,296.7130950030194,302.93034998785373,298.6294536518273,79.03575073314859,34.39392471235245,-1691.03977671545,-2705.0525648836046,-1691.03977671545,-10.69220522964315,-16.222636028775014,0.2979663800873886,300.54678957862865,300.6774131973402,296.61758639761166,302.7722481549208,298.5309253058531,79.31695632109671,35.786350365321816,298.4241080539046,299.7916234533014,295.54085064407525,308.88554955196184,292.6414657979047,86.3231057568056,17.161188662413743,34.85861855740317,21.5179466000502,74.76641205415316,39.084705548307326,74.76641205415316,18.11824879639305,2.7157336937717202,27.65442434560657,6.49551710158887,32.34916638145147,23.557451227428704,2107.1041112225503
2003-10-22,0.029842091454771492,0.15964621098727122,0.2637874200552442,0.27680051997697147,0.3021132796451854,0.17516131790545447,0.03966250291977831,244.35551808821037,0.1700829398618457,300.61643741562625,300.73434638471485,296.6191910343631,302.7829042870748,298.5278104787468,78.98855147651777,34.51116007407345,-1492.852593687363,-2371.3551584519446,-1492.852593687363,-6.207071185985114,-13.353955332713667,0.30006391612070493,300.42098816263984,300.5419273857484,296.5129743992775,302.60779610952477,298.4056186833951,79.40631626274428,38.225329393681164,298.4971480615006,299.8675551800588,295.6798580613908,308.88629304192943,292.8132669052812,86.62830219480102,17.30534226655602,34.8691147982415,21.63267369495082,79.57180798607163,41.76789293930939,79.57180798607163,18.004216211698512,2.6849224088723624,27.49487839566344,6.482014906677935,32.209280607576446,23.41041732179856,1847.1079829111695
2003-10-29,0.01573093807704272,0.1524477663779201,0.2654592688543755,0.2768779791102197,0.30209905376469115,0.16761982561110603,0.036028396664463246,210.15869473782368,0.1524699454651364,300.43391085213887,300.54424694344937,296.4906322211079,302.61146051659784,298.3312946292582,79.23311268580822,39.35242745835524,-1289.7706193961203,-2029.5525283180177,-1289.7706193961203,-1.6394674673792906,-10.412963564900565,0.2999694482583587,300.2555501980931,300.36740546137315,296.38657443067547,302.4077727857584,298.25542627323904,79.57920384936925,41.40701618038422,298.53750081836034,299.9023726476281,295.7886426996628,308.82171751290434,292.9328255818103,86.93831208423276,17.418960771135865,34.87780450018888,21.730149309013587,85.19840863879006,44.91075172161391,85.19840863879006,17.865497767698663,2.643739488177527,27.30998565147816,6.439022691074433,32.02528662521634,23.244979601143815,1583.2639995012432
2003-11-05,0.0002171843983777011,0.14797715700955658,0.26827654049719996,0.2779857708192191,0.3036548150578716,0.16310175387660575,0.030967655729877752,175.27924121450633,0.14641840870077172,300.1471068865601,300.2396491960968,296.3294789864895,302.28181478238196,298.08068694041555,79.81224452000953,49.863825019569354,-1082.331486839801,-1679.651783188805,-1082.331486839801,2.9969046789919958,-7.412142334927921,0.3011027678765785,300.0539648604278,300.1570384109556,296.23887418369554,302.166549726504,298.08967778770614,79.82121619380838,44.99816553466592,298.5311818307947,299.89078870618704,295.89222446561257,308.67166811039436,293.05452474646245,87.43738382729316,17.5278911312338,34.87424483523204,21.798813395385107,90.27901467731442,48.39976726144016,90.27901467731442,17.702368228578788,2.5893031309252934,27.09785597382122,6.36204266251109,31.77673242152491,23.061606704039022,1315.038513311185
2003-11-12,-0.01616254448017288,0.14627211400607806,0.26974047355207376,0.2774734025152819,0.30318453993946715,0.16191559915693973,0.022024033890947647,139.80389410443604,0.1421078945750146,299.85678365117167,299.935473604975,296.23385168497043,301.8681776983302,297.94596436218535,80.73781053758499,57.86363283022948,-872.0665818499401,-1323.2835410581902,-872.0665818499401,7.7063985373824835,-4.3425947365758475,0.30077189855283193,299.83336240396454,299.9297626377826,296.072629494228,301.9019155152633,297.9254164431879,80.06483444223126,47.61329478920105,298.5059204503894,299.8468353458636,295.9938588318918,308.43344385502144,293.208349721849,88.01833895174877,17.63432343938933,34.86822927958469,21.85855653485519,93.694251264032,51.148615790116764,93.694251264032,17.51722940021282,2.519706597388592,26.865441222176166,6.2526167576912695,31.46854730322729,22.87993475247336,1041.0578158563003
2003-11-19,-0.03258522826882225,0.14754543892491773,0.2691757617851131,0.27658207603562973,0.3009163762406546,0.1646865326913009,0.010491468730437242,103.81618552142754,0.15312320284103786,299.5267214359003,299.60816371747285,296.051536718239,301.4879957533233,297.74025579616523,81.44542125878988,62.48838749627242,-659.2300336621702,-961.0178663851693,-659.2300336621702,12.469382634604699,-1.2291215325822122,0.29945791737352273,299.60778220818,299.70105615184,295.873791623977,301.6437842953636,297.75680690131486,80.17357848138442,48.174446428719335,298.4662616296987,299.77450274387877,296.0899804059512,308.15469206234366,293.4070097767669,88.64768701020041,17.734010048359412,34.83384795038531,21.9299303410642,93.25402154968562,51.278379543074934,93.25402154968562,17.294581847616286,2.454279320121066,26.622615670169395,6.132291834917177,31.122908779306556,22.68591491307296,761.4502891330048
2003-11-26,-0.044835120241827696,0.15034157599111916,0.2673086286741499,0.27530475355061085,0.2972302583099195,0.16976438897067822,-0.0020377834242486723,67.46328299026936,0.16913162136232737,299.28732949039136,299.37239341192037,295.7130153723984,301.265391104075,297.54250480815597,80.92636881517956,52.96185002556685,-445.834890531376,-594.3553253514692,-445.834890531376,17.272751272452297,1.9149538541096263,0.29794181096076666,299.3982176072077,299.49073800064764,295.63914442676486,301.4166772971016,297.59134232963817,80.02764313686791,45.868771606438735,298.40564248034894,299.679653120326,296.16096229930656,307.8659249865586,293.58889427793474,89.2601613474074,17.80644719354189,34.759379401777245,21.995978067699156,85.38016181595803,47.50590150997923,85.38016181595803,17.029806437079163,2.4052208653269425,26.386800532787447,6.042435236299882,30.75637071775399,22.457436554441443,475.03410136234015
2003-12-03,-0.05445371591378172,0.15330984923193425,0.2648618082530719,0.2722935826841054,0.2919715476754643,0.17496077999067017,-0.014193279194686353,30.92989171296358,0.17156888881614152,299.1425487578162,299.2296836038222,295.3650096501896,301.0959482523243,297.41324430385765,79.91017206820277,43.18198579139057,-232.67073005903512,-225.91771655809134,-232.67073005903512,22.08453018241562,5.074854037375189,0.2955071713352867,299.210724993151,299.3039898956401,295.38956530561427,301.21979322467126,297.4355520472841,79.70171879232592,42.14142183929857,298.31792294517095,299.57267043905694,296.20264962855134,307.5478058909914,293.74155256571015,89.87266924972741,17.84614497250581,34.663980113555745,22.05661724289951,75.42701990791318,42.21158155898171,75.42701990791318,16.744584307369674,2.372505311264006,26.165304376812006,5.978690930951495,30.400231946654465,22.20722177002916,186.63055316358805
2003-12-10,-0.06295605501134637,0.15749141199314887,0.26145938460549517,0.2668841529481915,0.28429912278268055,0.18082500013284902,-0.02589128428759252,-5.520324910175987,0.18279475500392628,299.0049214233628,299.08441884776397,295.12835081337005,301.00585074752297,297.2866841940385,79.4142635410732,41.616609982729244,-21.095800809562206,140.25380628183484,-21.095800809562206,26.86284924625943,8.221270523325074,0.2901649656904375,299.03684417923193,299.1320860105695,295.1448488735426,301.0477299138403,297.2841987029298,79.33400219302014,38.20452834373991,298.21900414588146,299.45638520449666,296.2140475741897,307.19492287601565,293.8694866778998,90.41118414769429,17.85320970928756,34.55630358453858,22.109980439919607,65.15797058460836,36.818782232506436,65.15797058460836,16.460383900443126,2.360679420593693,25.95448835187435,5.949953833610071,30.083627954007635,21.953006043000602,-101.70890722144395
2003-12-17,-0.06936875716285364,0.16297828385447147,0.2584881816793469,0.2597227496534884,0.27553135728828815,0.1862820142514825,-0.03417090699115647,-41.46643559297081,0.19822621989101333,298.8335565747987,298.9190394828505,294.91124860942926,300.817131055607,297.11757173828124,79.15485566360019,31.814630271705933,186.43626194400713,498.65611487440765,186.43626194400713,31.566707289850456,11.30310826774803,0.28297375262497215,298.86940051235933,298.96977349345525,294.9034923179427,300.88417005515055,297.13239025056555,78.95030088350755,33.58563388691772,298.1203877219315,299.3366070343815,296.17949529340603,306.86229207836874,293.95787503801,90.74525322381729,17.81083713114712,34.457751194898044,22.149256692214916,53.197506809521244,31.43521380204203,53.197506809521244,16.177476511502434,2.365411054810657,25.755703445829838,5.964461202422148,29.811345766115537,21.690585125839924,-385.909994806163
2003-12-24,-0.07528416746199969,0.16839509966515456,0.2568389789542671,0.2541647209027071,0.26954423465586863,0.1893344766853029,-0.03983345984084946,-76.29979428020306,0.19516751689519957,298.717963983125,298.816250144183,294.6780969594563,300.6921158228744,296.99215288922,78.56737664689253,26.179157050040985,387.43885776679963,845.0248370105401,387.43885776679963,36.13839580901549,14.29824798458867,0.2770066064104845,298.7092508117295,298.8177359781981,294.6607522142252,300.7342160937908,296.98365366234447,78.52593616291904,29.323392956756212,298.05250347621353,299.2496428159445,296.1100691660101,306.5813838461448,294.0135564263181,90.77543606967103,17.73277357319716,34.37930705214265,22.177846781280056,42.202460378180845,26.723980363595842,42.202460378180845,15.896929856934687,2.380230220337029,25.562512618867185,6.010228308126834,29.578340561524914,21.422256001023726,-662.57276377175
2004-01-01,-0.08083848040243774,0.17373012121279183,0.25658256052276984,0.2492685816614387,0.26576931183225844,0.1912029967126418,-0.04338518335000974,-109.10303274926264,0.199491988153237,298.5373700782393,298.64126175149573,294.37580259495587,300.54586257738157,296.82540557412017,77.95629331492167,23.385766744667134,577.5422951080836,1171.48774223309,577.5422951080836,40.49609115799831,17.169243851385545,0.2722264496413369,298.5475537086477,298.6661902933491,294.41481870321877,300.59294544850854,296.8333907879895,78.09372466212064,25.694387188720277,298.0600984011902,299.25327492283935,296.02989596512737,306.4699156148232,294.03624461426216,90.40773708755135,17.64752068647541,34.353843318148044,22.193160075588757,33.08716685390809,22.849971888975276,33.08716685390809,15.629155744617899,2.394330203915384,25.374035728110723,6.065686116431109,29.378563842987813,21.168182027158775,-927.897009386681
2004-01-08,-0.08219556977306527,0.1781232648633147,0.2573139503709838,0.2449020638377312,0.26434316745058406,0.19139541483576075,-0.044501891196038076,-138.64277244964615,0.19893939557796717,298.2555537259758,298.36340201573734,293.9355524006205,300.2538849586428,296.58005135833605,77.15232211644,20.21137596101083,749.4145964765921,1466.2525547547266,749.4145964765921,44.48919430108799,19.83440354649065,0.2694048323509396,298.3881583558307,298.5198901379732,294.17707221309286,300.46141548998446,296.68496398909855,77.68963773260919,22.533179645089323,298.14795237917696,299.3535853714657,295.94180965176673,306.55405237973594,294.02419647463444,89.63566811376802,17.558425896957765,34.38437364501076,22.192442243032833,25.904498172218,19.607649831951523,25.904498172218,15.40866385417643,2.409376078886426,25.20914668457591,6.132673908032024,29.23582364010422,20.94112998942928,-1172.9562198044732
2004-01-15,-0.08135919126738608,0.18045424250166311,0.2567337695313882,0.2409609752981869,0.2632399774341311,0.19006046299241636,-0.045113680763089664,-163.16870382381603,0.19520484407563946,298.09558634067685,298.24438395635445,293.808239823963,300.15319958348135,296.4311205948077,77.26460013947835,17.96844079898573,892.391060566064,1711.8146017724648,892.391060566064,47.856356041447725,22.128424971837376,0.26732049363756555,298.2556161779004,298.405208639376,293.98811591699166,300.37176995507906,296.55782219937777,77.39383338634553,19.843872240549636,298.2824844900318,299.5072396094285,295.8316744525109,306.78328881293083,293.9726135199813,88.5522938073826,17.448412480733538,34.44627106968453,22.171067458827125,20.307471108179698,16.790984945761753,20.307471108179698,15.249507986333334,2.4323782112639116,25.087973320121066,6.220539764739067,29.17243614943193,20.74898935783191,-1381.6672350019217
